chrom	start	end	nSites	recombRate
b'1'	6783000	6916000	1379	3.029246968768123e-08
b'1'	6916000	7049000	1459	3.562209340216622e-08
b'1'	7049000	7182000	1307	4.860279120255894e-08
b'1'	7182000	7315000	1492	4.669929594886728e-08
b'1'	7315000	7448000	1408	3.573529543042328e-08
b'1'	7448000	7581000	1337	2.436704320128695e-08
b'1'	7581000	7714000	1194	2.1256074541069733e-08
b'1'	7714000	7847000	1112	1.624277724023658e-08
b'1'	7847000	7980000	921	1.5853305836632016e-08
b'1'	7980000	8113000	1000	2.9451838690880808e-08
b'1'	8113000	8246000	1043	1.4812840963268245e-08
b'1'	8246000	8379000	851	1.6945222677608628e-08
b'1'	8379000	8512000	677	2.643452493093306e-08
b'1'	8512000	8645000	750	2.4814989624467547e-08
b'1'	8645000	8778000	759	2.6417273906465145e-08
b'1'	8778000	8911000	819	1.7545825612040733e-08
b'1'	8911000	9044000	858	1.8845658064005044e-08
b'1'	9044000	9177000	636	2.0550215196488487e-08
b'1'	9177000	9310000	712	2.867510674262955e-08
b'1'	9310000	9443000	900	1.3105202652349113e-08
b'1'	9443000	9576000	991	2.214983902321029e-08
b'1'	9576000	9709000	1285	2.8137924387270656e-08
b'1'	9709000	9842000	823	1.3634488886442427e-08
b'1'	9842000	9975000	539	2.169742138527161e-08
b'1'	9975000	10108000	893	7.229842221982138e-09
b'1'	10108000	10241000	1039	1.8301843131772535e-08
b'1'	10241000	10374000	929	1.910609807418963e-08
b'1'	10374000	10507000	765	2.159915640410305e-08
b'1'	10507000	10640000	808	2.1041016260749856e-08
b'1'	10640000	10773000	1233	3.744147495940566e-08
b'1'	10773000	10906000	1057	2.3989668275985465e-08
b'1'	10906000	11039000	1227	1.9569053039897662e-08
b'1'	11039000	11172000	1218	2.1255909551595266e-08
b'1'	11172000	11305000	1560	2.8428267364790274e-08
b'1'	11305000	11438000	1240	2.1306135097447897e-08
b'1'	11438000	11571000	1218	2.4485089045531938e-08
b'1'	11571000	11704000	1347	2.2304076683592117e-08
b'1'	11704000	11837000	1159	2.2925754273562933e-08
b'1'	11837000	11970000	1160	1.1592595649374017e-08
b'1'	11970000	12103000	1375	2.041435461373782e-08
b'1'	12103000	12236000	1257	1.8012611083381e-08
b'1'	12236000	12369000	1514	5.2387989350189604e-08
b'1'	12369000	12502000	1595	6.83004432124482e-08
b'1'	12502000	12635000	1515	3.272909336785288e-08
b'1'	12635000	12768000	1621	2.482259701415281e-08
b'1'	12768000	12901000	1448	3.1815389907722863e-08
b'1'	12901000	13034000	1412	3.628896985866754e-08
b'1'	13034000	13167000	1343	3.4926824319477385e-08
b'1'	13167000	13300000	1380	2.8689687687435658e-08
b'1'	13300000	13433000	1281	1.4847802232908012e-08
b'1'	13433000	13566000	1170	1.0987590245798192e-08
b'1'	13566000	13699000	1195	2.9070645634157678e-08
b'1'	13699000	13832000	1347	2.937243750629309e-08
b'1'	13832000	13965000	1281	4.166374775503369e-08
b'1'	13965000	14098000	1288	1.9299916709496327e-08
b'1'	14098000	14231000	1269	2.673054904602353e-08
b'1'	14231000	14364000	1369	2.1306031979026355e-08
b'1'	14364000	14497000	1269	1.947539126506676e-08
b'1'	14497000	14630000	1442	2.5288396673383128e-08
b'1'	14630000	14763000	1514	3.340088238595648e-08
b'1'	14763000	14896000	1452	3.248669358178908e-08
b'1'	14896000	15029000	1538	4.1499304464471805e-08
b'1'	15029000	15162000	1414	3.940392043673262e-08
b'1'	15162000	15295000	1410	2.9019471398826854e-08
b'1'	15295000	15428000	1220	2.598720821758002e-08
b'1'	15428000	15561000	1309	3.181660533018478e-08
b'1'	15561000	15694000	1358	5.8208134678013575e-08
b'1'	15694000	15827000	1315	4.8328074103183725e-08
b'1'	15827000	15960000	1239	2.904941011388136e-08
b'1'	15960000	16093000	1460	5.1872936208093724e-08
b'1'	16093000	16226000	1200	4.293969007482311e-08
b'1'	16226000	16359000	1201	2.758482467236246e-08
b'1'	16359000	16492000	893	1.4478146065187053e-08
b'1'	16492000	16625000	914	2.033897367267797e-08
b'1'	16625000	16758000	959	1.8320299954316354e-08
b'1'	16758000	16891000	736	1.7530605333021058e-08
b'1'	16891000	17024000	748	2.1175873157530843e-08
b'1'	17024000	17157000	601	1.5751202100357497e-08
b'1'	17157000	17290000	556	3.4352083485168136e-08
b'1'	17290000	17423000	592	2.9572835096894196e-08
b'1'	17423000	17556000	433	4.22316203868761e-08
b'1'	17556000	17689000	580	3.950203984906277e-08
b'1'	17689000	17822000	581	6.899088016590355e-08
b'1'	17822000	17955000	623	4.299380765363283e-08
b'1'	17955000	18088000	594	2.5129073212450825e-08
b'1'	18088000	18221000	462	2.4907059250869836e-08
b'1'	18221000	18354000	353	1.745350025195302e-08
b'1'	18354000	18487000	492	1.2289643181106386e-08
b'1'	18487000	18620000	782	1.916070684041396e-08
b'1'	18620000	18753000	1211	2.526471518414782e-08
b'1'	18753000	18886000	684	1.5422939041955983e-08
b'1'	18886000	19019000	871	1.4392486279867849e-08
b'1'	19019000	19152000	698	2.6798868437576153e-08
b'1'	19152000	19285000	512	2.004376900531069e-08
b'1'	19285000	19418000	725	1.1684470038231519e-08
b'1'	19418000	19551000	885	1.4686343533193638e-08
b'1'	19551000	19684000	932	1.2053372754019073e-08
b'1'	19684000	19817000	1109	2.341217349236489e-08
b'1'	19817000	19950000	1355	2.7379665760510663e-08
b'1'	19950000	20083000	1381	3.242540411676108e-08
b'1'	20083000	20216000	1482	4.56040050731378e-08
b'1'	20216000	20349000	1237	3.15456004939851e-08
b'1'	20349000	20482000	1130	3.228840648154887e-08
b'1'	20482000	20615000	1264	2.8063279024284472e-08
b'1'	20615000	20748000	1249	4.704312095199185e-08
b'1'	20748000	20881000	1084	1.4199264356493809e-08
b'1'	20881000	21014000	975	7.651153844334452e-09
b'1'	21014000	21147000	1170	2.1528862638505962e-08
b'1'	21147000	21280000	877	1.2416154360303867e-08
b'1'	21280000	21413000	1031	2.3891938135696637e-08
b'1'	21413000	21546000	1345	1.8689796632211993e-08
b'1'	21546000	21679000	1158	2.6944380904583196e-08
b'1'	21679000	21812000	1215	1.7129392178483523e-08
b'1'	21812000	21945000	1474	2.3415272544660312e-08
b'1'	21945000	22078000	1381	2.8951718471136573e-08
b'1'	22078000	22211000	1384	3.1434489707316916e-08
b'1'	22211000	22344000	1197	2.0120550981991234e-08
b'1'	22344000	22477000	1463	2.7522904122594622e-08
b'1'	22477000	22610000	1068	1.2600722585742059e-08
b'1'	22610000	22743000	1216	1.1393095876496471e-08
b'1'	22743000	22876000	1055	1.7218920966979004e-08
b'1'	22876000	23009000	1175	2.2184270951619472e-08
b'1'	23009000	23142000	1403	2.4079814400097913e-08
b'1'	23142000	23275000	1124	1.4516580363264372e-08
b'1'	23275000	23408000	1147	1.6476990798542193e-08
b'1'	23408000	23541000	1100	1.8333856589468473e-08
b'1'	23541000	23674000	1123	1.703061023029496e-08
b'1'	23674000	23807000	1167	1.3027685097594903e-08
b'1'	23807000	23940000	1262	1.8191679659670257e-08
b'1'	23940000	24073000	1180	1.1516326514976613e-08
b'1'	24073000	24206000	1418	2.136838150142781e-08
b'1'	24206000	24339000	1302	3.1822557325476216e-08
b'1'	24339000	24472000	308	2.4118768415019805e-08
b'1'	24605000	24738000	1346	5.214666062079756e-08
b'1'	24738000	24871000	1174	2.2117600079899243e-08
b'1'	24871000	25004000	86	3.719772157219508e-08
b'1'	25004000	25137000	1344	2.3094550880154273e-08
b'1'	25137000	25270000	1150	1.9010309310050377e-08
b'1'	25270000	25403000	631	1.551965587188912e-08
b'1'	25403000	25536000	778	1.5406242107139825e-08
b'1'	25536000	25669000	757	1.7139269548355007e-08
b'1'	25669000	25802000	935	1.508366293613373e-08
b'1'	25802000	25935000	920	1.2433951224949814e-08
b'1'	25935000	26068000	1044	2.1396921930686197e-08
b'1'	26068000	26201000	1172	2.202397267787552e-08
b'1'	26201000	26334000	991	2.3888322116381214e-08
b'1'	26334000	26467000	1013	1.0529543716955579e-08
b'1'	26467000	26600000	1067	1.0894648925005797e-08
b'1'	26600000	26733000	1203	2.6975609287363124e-08
b'1'	26733000	26866000	1355	2.8121916283510396e-08
b'1'	26866000	26999000	1346	2.0073475360188654e-08
b'1'	26999000	27132000	1350	1.908921277639012e-08
b'1'	27132000	27265000	1230	1.596840524384546e-08
b'1'	27265000	27398000	1014	1.0374819337624074e-08
b'1'	27398000	27531000	957	1.53809904680725e-08
b'1'	27531000	27664000	1024	8.299771465661317e-09
b'1'	27664000	27797000	931	0
b'1'	27797000	27930000	707	1.0291197172314545e-08
b'1'	27930000	28063000	922	8.917860534562456e-09
b'1'	28063000	28196000	621	1.1814193012531976e-08
b'1'	28196000	28329000	901	1.2741893079746023e-08
b'1'	28329000	28462000	1345	1.3457842905603274e-08
b'1'	28462000	28595000	1401	1.3463716530894334e-08
b'1'	28595000	28728000	1291	2.104037005197486e-08
b'1'	28728000	28861000	1333	1.7892743480355426e-08
b'1'	28861000	28994000	1068	9.029761895795796e-09
b'1'	28994000	29127000	1104	1.2424868554380352e-08
b'1'	29127000	29260000	1117	1.761784351764601e-08
b'1'	29260000	29393000	1095	1.2397593044426219e-08
b'1'	29393000	29526000	1063	1.757977769606167e-08
b'1'	29526000	29659000	1170	1.1564814171698182e-08
b'1'	29659000	29792000	1206	3.706919339667223e-08
b'1'	29792000	29925000	1267	2.0647850467829498e-08
b'1'	29925000	30058000	1525	3.097242568477101e-08
b'1'	30058000	30191000	1365	1.611177284768442e-08
b'1'	30191000	30324000	1115	6.665281238247572e-09
b'1'	30324000	30457000	1250	1.3070670355342963e-08
b'1'	30457000	30590000	1370	1.9547702026989218e-08
b'1'	30590000	30723000	1227	2.332036372438489e-08
b'1'	30723000	30856000	1380	3.100658263072274e-08
b'1'	30856000	30989000	1205	3.6116268844908526e-08
b'1'	30989000	31122000	1155	1.3362896962696092e-08
b'1'	31122000	31255000	1033	8.479120524057171e-09
b'1'	31255000	31388000	1238	1.2310101875940416e-08
b'1'	31388000	31521000	1042	1.3406602674482666e-08
b'1'	31521000	31654000	968	1.68389199592089e-08
b'1'	31654000	31787000	939	8.249056451034431e-09
b'1'	31787000	31920000	779	1.5140551306930295e-08
b'1'	31920000	32053000	950	1.0806948769852336e-08
b'1'	32053000	32186000	819	1.5688008381811685e-08
b'1'	32186000	32319000	1135	5.963828487546908e-09
b'1'	32319000	32452000	969	1.090426781136728e-08
b'1'	32452000	32585000	612	1.2520972173433382e-08
b'1'	32585000	32718000	806	1.088420784109655e-08
b'1'	32718000	32851000	1164	1.9925424805099374e-08
b'1'	32851000	32984000	1156	1.7882756117500967e-08
b'1'	32984000	33117000	1145	1.760953904743112e-08
b'1'	33117000	33250000	1325	1.4687732194603745e-08
b'1'	33250000	33383000	1300	2.0465432605208535e-08
b'1'	33383000	33516000	1429	3.681688461775434e-08
b'1'	33516000	33649000	1556	3.6802742957424004e-08
b'1'	33649000	33782000	1427	4.1637699354295914e-08
b'1'	33782000	33915000	1305	3.329395133264149e-08
b'1'	33915000	34048000	1156	4.1396098220406966e-08
b'1'	34048000	34181000	1197	2.258459041317031e-08
b'1'	34181000	34314000	1173	3.655464209756119e-08
b'1'	34314000	34447000	1337	3.188292559927176e-08
b'1'	34447000	34580000	1239	2.63039838838217e-08
b'1'	34580000	34713000	1446	4.469634675860669e-08
b'1'	34713000	34846000	1291	2.179012072150145e-08
b'1'	34846000	34979000	1279	2.6199900273853565e-08
b'1'	34979000	35112000	1290	1.9930304368806766e-08
b'1'	35112000	35245000	1231	2.5526502608373898e-08
b'1'	35245000	35378000	1188	2.01447535629834e-08
b'1'	35378000	35511000	1294	4.533478040462201e-08
b'1'	35511000	35644000	1430	3.7085368552275384e-08
b'1'	35644000	35777000	1266	5.0613226446495456e-08
b'1'	35777000	35910000	1140	1.940788032193903e-08
b'1'	35910000	36043000	1348	2.7794332431778774e-08
b'1'	36043000	36176000	1141	1.509339181547819e-08
b'1'	36176000	36309000	1385	2.7412863017685907e-08
b'1'	36309000	36442000	1367	2.1411335136193263e-08
b'1'	36442000	36575000	1355	2.027331336148886e-08
b'1'	36575000	36708000	1068	1.2061330746337578e-08
b'1'	36708000	36841000	1158	1.457092239650498e-08
b'1'	36841000	36974000	911	1.163944166082463e-08
b'1'	36974000	37107000	903	1.4035836782384115e-08
b'1'	37107000	37240000	732	1.6814493267513915e-08
b'1'	37240000	37373000	879	1.0459720171360727e-08
b'1'	37373000	37506000	1235	1.7943496992526357e-08
b'1'	37506000	37639000	1288	2.0920545071230193e-08
b'1'	37639000	37772000	1407	3.0690894520100265e-08
b'1'	37772000	37905000	1365	2.4309233639257943e-08
b'1'	37905000	38038000	1559	5.7656937841710915e-08
b'1'	38038000	38171000	1490	3.205395093868071e-08
b'1'	38171000	38304000	1411	3.770267220253244e-08
b'1'	38304000	38437000	1504	2.066899799371943e-08
b'1'	38437000	38570000	1599	3.66715976363624e-08
b'1'	38570000	38703000	1204	1.4351593638620955e-08
b'1'	38703000	38836000	1309	1.6195331767028737e-08
b'1'	38836000	38969000	1337	2.3376794249389802e-08
b'1'	38969000	39102000	1050	7.2150619148943865e-09
b'1'	39102000	39235000	1143	1.7133758899907773e-08
b'1'	39235000	39368000	1197	2.101452720062402e-08
b'1'	39368000	39501000	1393	3.4009733419199705e-08
b'1'	39501000	39634000	1467	3.395873929737851e-08
b'1'	39634000	39767000	1362	1.5622023591322786e-08
b'1'	39767000	39900000	1322	1.905250811797014e-08
b'1'	39900000	40033000	1407	2.5782021807482473e-08
b'1'	40033000	40166000	1458	2.972607594586778e-08
b'1'	40166000	40299000	1183	1.3484832433801661e-08
b'1'	40299000	40432000	1189	1.2710050111173698e-08
b'1'	40432000	40565000	1194	1.6344996469143224e-08
b'1'	40565000	40698000	1272	2.2742361598130323e-08
b'1'	40698000	40831000	1250	2.5267052535036117e-08
b'1'	40831000	40964000	1226	2.1971358909379966e-08
b'1'	40964000	41097000	995	1.6841587289046132e-08
b'1'	41097000	41230000	892	8.439542298956878e-09
b'1'	41230000	41363000	714	3.4144392328611326e-08
b'1'	41363000	41496000	762	3.3321563696106e-08
b'1'	41496000	41629000	618	2.4160348512410313e-08
b'1'	41629000	41762000	404	3.276474484346084e-08
b'1'	41762000	41895000	399	4.623279852165119e-08
b'1'	41895000	42028000	487	2.3400024767394895e-08
b'1'	42028000	42161000	576	2.7346064279122965e-08
b'1'	42161000	42294000	668	2.036273765665051e-08
b'1'	42294000	42427000	624	3.1735983223485995e-08
b'1'	42427000	42560000	428	3.727488371212304e-08
b'1'	42560000	42693000	863	2.8443340528195215e-08
b'1'	42693000	42826000	887	1.4806849095520484e-08
b'1'	42826000	42959000	474	1.3795790846156059e-08
b'1'	42959000	43092000	659	1.394388539843853e-08
b'1'	43092000	43225000	827	1.3215946337436601e-08
b'1'	43225000	43358000	975	1.3979583621064253e-08
b'1'	43358000	43491000	740	2.4574918939818323e-08
b'1'	43491000	43624000	845	2.1844319763864188e-08
b'1'	43624000	43757000	763	2.5094158689828824e-08
b'1'	43757000	43890000	919	2.201298025413909e-08
b'1'	43890000	44023000	1028	1.2136037980376688e-08
b'1'	44023000	44156000	1202	2.3027930880188673e-08
b'1'	44156000	44289000	1055	2.8335020813470115e-08
b'1'	44289000	44422000	1220	1.8342001569858045e-08
b'1'	44422000	44555000	998	8.721248077488098e-09
b'1'	44555000	44688000	1203	1.9747160552498147e-08
b'1'	44688000	44821000	1217	4.194190729104807e-08
b'1'	44821000	44954000	1057	3.118853302316604e-08
b'1'	44954000	45087000	1306	2.7590361444143145e-08
b'1'	45087000	45220000	1454	3.99131711052483e-08
b'1'	45220000	45353000	1533	3.356671193183198e-08
b'1'	45353000	45486000	1410	3.8379249352676335e-08
b'1'	45486000	45619000	1475	3.516741403351504e-08
b'1'	45619000	45752000	1444	3.7168369944687224e-08
b'1'	45752000	45885000	1436	3.984107654828301e-08
b'1'	45885000	46018000	1147	2.788927150012452e-08
b'1'	46018000	46151000	1052	1.6997073369784767e-08
b'1'	46151000	46284000	1040	1.8292345237692328e-08
b'1'	46284000	46417000	1180	1.7524921445625636e-08
b'1'	46417000	46550000	1409	3.115543613458776e-08
b'1'	46550000	46683000	1300	3.1254220832600896e-08
b'1'	46683000	46816000	1228	3.580913234498457e-08
b'1'	46816000	46949000	1446	2.7126138809306284e-08
b'1'	46949000	47082000	1631	3.6990236996209423e-08
b'1'	47082000	47215000	1353	2.6190186518544264e-08
b'1'	47215000	47348000	1058	1.9649180178173044e-08
b'1'	47348000	47481000	1375	2.265813172158984e-08
b'1'	47481000	47614000	1561	2.4682683189979377e-08
b'1'	47614000	47747000	1340	3.0459883132511616e-08
b'1'	47747000	47880000	1412	3.8221087348898674e-08
b'1'	47880000	48013000	1291	4.335882211747209e-08
b'1'	48013000	48146000	1489	6.479118033647924e-08
b'1'	48146000	48279000	1275	3.3862646677623774e-08
b'1'	48279000	48412000	996	1.4879284974461082e-08
b'1'	48412000	48545000	1013	1.5363201852900273e-08
b'1'	48545000	48678000	989	1.0785024418520115e-08
b'1'	48678000	48811000	1009	9.460576911877467e-09
b'1'	48811000	48944000	1110	2.160071692954906e-08
b'1'	48944000	49077000	1460	2.6789945256832006e-08
b'1'	49077000	49210000	1016	4.673961868897112e-08
b'1'	49210000	49343000	1229	4.06253970671076e-08
b'1'	49343000	49476000	1272	2.7149047597836164e-08
b'1'	49476000	49609000	1171	2.7325802196746013e-08
b'1'	49609000	49742000	1159	2.2359723508593307e-08
b'1'	49742000	49875000	1423	2.3304055889746015e-08
b'1'	49875000	50008000	1198	2.0362833900510615e-08
b'1'	50008000	50141000	993	1.2941010627007718e-08
b'1'	50141000	50274000	1044	1.6275414908110923e-08
b'1'	50274000	50407000	1187	1.33457298078777e-08
b'1'	50407000	50540000	1128	2.2066141237724964e-08
b'1'	50540000	50673000	1115	4.573687865894446e-08
b'1'	50673000	50806000	1174	4.0160723546972544e-08
b'1'	50806000	50939000	1231	4.322442787867575e-08
b'1'	50939000	51072000	1178	2.8267104271217654e-08
b'1'	51072000	51205000	941	6.831563130265562e-09
b'1'	51205000	51338000	1129	1.1371144026918505e-08
b'1'	51338000	51471000	1025	4.256363415575965e-09
b'1'	51471000	51604000	896	7.885342654218897e-09
b'1'	51604000	51737000	1222	2.164654000625797e-08
b'1'	51737000	51870000	1031	2.186857871626013e-08
b'1'	51870000	52003000	1017	9.318397232254676e-09
b'1'	52003000	52136000	1051	7.569368561840671e-09
b'1'	52136000	52269000	1224	1.2392197888611114e-08
b'1'	52269000	52402000	1089	9.120212684606326e-10
b'1'	52402000	52535000	1059	7.511575498759107e-09
b'1'	52535000	52668000	900	4.964237006658007e-09
b'1'	52668000	52801000	1234	9.416612716580893e-09
b'1'	52801000	52934000	573	8.423810552566353e-09
b'1'	53067000	53200000	986	2.420789297930284e-08
b'1'	53200000	53333000	1428	2.4020309571218746e-08
b'1'	53333000	53466000	1214	1.4713641041744368e-08
b'1'	53466000	53599000	1176	2.362952512637987e-08
b'1'	53599000	53732000	1293	2.4374271115180937e-08
b'1'	53732000	53865000	1212	1.6608743143378605e-08
b'1'	53865000	53998000	1170	1.9505529342402913e-08
b'1'	53998000	54131000	1152	1.1862100456268332e-08
b'1'	54131000	54264000	285	1.607932766753029e-08
b'1'	54530000	54663000	1038	4.0132040040904264e-08
b'1'	54663000	54796000	1420	4.609827641601215e-08
b'1'	54796000	54929000	1444	2.958682207959222e-08
b'1'	54929000	55062000	1381	1.772937640238637e-08
b'1'	55062000	55195000	1144	1.0313973969264851e-08
b'1'	55195000	55328000	866	9.960877245131331e-09
b'1'	55328000	55461000	744	1.7287782073972793e-08
b'1'	55461000	55594000	1099	1.6497309252322924e-08
b'1'	55594000	55727000	1386	2.257324876171292e-08
b'1'	55727000	55860000	1231	1.970106249333179e-08
b'1'	55860000	55993000	1025	1.3849021950268582e-08
b'1'	55993000	56126000	1052	1.6804747889222003e-08
b'1'	56126000	56259000	1222	3.9002960609784004e-08
b'1'	56259000	56392000	1397	2.2245675909279597e-08
b'1'	56392000	56525000	1268	1.634218064877897e-08
b'1'	56525000	56658000	1223	1.9333313328953225e-08
b'1'	56658000	56791000	1039	1.6222970253826697e-08
b'1'	56791000	56924000	1407	2.617020216844933e-08
b'1'	56924000	57057000	1317	2.8656450557804084e-08
b'1'	57057000	57190000	1314	3.083812975220321e-08
b'1'	57190000	57323000	1312	2.1073164459849944e-08
b'1'	57323000	57456000	1298	3.2410874043709604e-08
b'1'	57456000	57589000	1482	5.047611056882655e-08
b'1'	57589000	57722000	1306	1.8171732432207077e-08
b'1'	57722000	57855000	993	1.3581692254612671e-08
b'1'	57855000	57988000	796	9.674362023419363e-09
b'1'	57988000	58121000	861	2.602789405615414e-09
b'1'	58121000	58254000	879	7.762936963111091e-09
b'1'	58254000	58387000	1070	1.6612370161992327e-08
b'1'	58387000	58520000	1209	2.382539513081912e-08
b'1'	58520000	58653000	1078	1.0769776641254698e-08
b'1'	58653000	58786000	921	1.230677183838074e-08
b'1'	58786000	58919000	997	1.2136213969149451e-08
b'1'	58919000	59052000	1156	2.018693449704343e-08
b'1'	59052000	59185000	1374	2.6079378212579276e-08
b'1'	59185000	59318000	1345	1.5541219996202087e-08
b'1'	59318000	59451000	1321	2.1640215409736696e-08
b'1'	59451000	59584000	1332	1.8783087180725347e-08
b'1'	59584000	59717000	1361	2.8128928336175287e-08
b'1'	59717000	59850000	1265	1.882532448618915e-08
b'1'	59850000	59983000	1372	2.3176080428962632e-08
b'1'	59983000	60116000	1350	2.9433227878160818e-08
b'1'	60116000	60249000	1150	1.5264370407869372e-08
b'1'	60249000	60382000	1287	2.408910880715961e-08
b'1'	60382000	60515000	1418	2.6322805058121635e-08
b'1'	60515000	60648000	1205	2.994202516934979e-08
b'1'	60648000	60781000	1163	2.2792213167840827e-08
b'1'	60781000	60914000	1383	2.047435578595268e-08
b'1'	60914000	61047000	1113	3.0605267732675946e-08
b'1'	61047000	61180000	1277	3.163524202528813e-08
b'1'	61180000	61313000	1373	3.309329250870581e-08
b'1'	61313000	61446000	1253	2.7665298288534222e-08
b'1'	61446000	61579000	1155	1.2426397456843755e-08
b'1'	61579000	61712000	1120	1.4516745352738839e-08
b'1'	61712000	61845000	1160	2.4944203881221728e-08
b'1'	61845000	61978000	1295	3.0945958623241765e-08
b'1'	61978000	62111000	1245	1.8191154443176535e-08
b'1'	62111000	62244000	1380	2.5994293140596132e-08
b'1'	62244000	62377000	1369	3.593707583905727e-08
b'1'	62377000	62510000	1309	1.541092505839014e-08
b'1'	62510000	62643000	714	1.544432442767161e-08
b'1'	62643000	62776000	855	1.3984313319332336e-08
b'1'	62776000	62909000	1132	9.534063223805508e-09
b'1'	62909000	63042000	914	6.474784391026825e-09
b'1'	63042000	63175000	995	7.153100117757932e-09
b'1'	63175000	63308000	1355	1.6094160221284962e-08
b'1'	63308000	63441000	1081	1.30874772831421e-08
b'1'	63441000	63574000	880	1.78897846691133e-08
b'1'	63574000	63707000	795	2.1924055052137706e-08
b'1'	63707000	63840000	1024	1.8071515075590645e-08
b'1'	63840000	63973000	1093	2.376721434247256e-08
b'1'	63973000	64106000	1203	1.4387220365807744e-08
b'1'	64106000	64239000	1140	1.589648358210029e-08
b'1'	64239000	64372000	1208	1.902435541397675e-08
b'1'	64372000	64505000	1242	2.862789225468596e-08
b'1'	64505000	64638000	1311	2.2644735951175327e-08
b'1'	64638000	64771000	1416	3.3314735881687595e-08
b'1'	64771000	64904000	999	1.9229372709862965e-08
b'1'	64904000	65037000	1252	1.5241186636882045e-08
b'1'	65037000	65170000	1064	1.0579337540350021e-08
b'1'	65170000	65303000	1155	1.28090107979596e-08
b'1'	65303000	65436000	1280	2.7951504154981557e-08
b'1'	65436000	65569000	1547	3.731932087724642e-08
b'1'	65569000	65702000	1044	1.685819072982676e-08
b'1'	65702000	65835000	1218	2.4405630114628153e-08
b'1'	65835000	65968000	1132	3.060090376107627e-08
b'1'	65968000	66101000	947	1.9637123572326294e-08
b'1'	66101000	66234000	1143	2.6319813248984617e-08
b'1'	66234000	66367000	1100	2.6572130277376228e-08
b'1'	66367000	66500000	1012	2.4474019626707423e-08
b'1'	66500000	66633000	1290	2.6653870187764533e-08
b'1'	66633000	66766000	1443	3.481343461569312e-08
b'1'	66766000	66899000	1351	2.0937380872187364e-08
b'1'	66899000	67032000	1348	1.6377158417366186e-08
b'1'	67032000	67165000	1379	3.139027527798407e-08
b'1'	67165000	67298000	1214	1.7609756283572504e-08
b'1'	67298000	67431000	1181	2.9202340232678026e-08
b'1'	67431000	67564000	1506	1.6323129864127066e-08
b'1'	67564000	67697000	1470	3.53850207137593e-08
b'1'	67697000	67830000	1198	3.151707243893729e-08
b'1'	67830000	67963000	1245	2.489627856362564e-08
b'1'	67963000	68096000	1326	3.328873079068687e-08
b'1'	68096000	68229000	1518	2.5628673715350488e-08
b'1'	68229000	68362000	1583	3.910189620442066e-08
b'1'	68362000	68495000	1506	4.367323602813237e-08
