chrom	start	end	nSites	recombRate	CI95LO	CI95HI
b'1'	6916000	7049000	1459	3.379404712773348e-08	2.4552986677539905e-08	4.52519889230899e-08
b'1'	7049000	7182000	1307	4.591664634226003e-08	3.4148811813207196e-08	6.045585422434054e-08
b'1'	7182000	7315000	1492	4.3925262413609956e-08	3.307082826211284e-08	5.802709003035146e-08
b'1'	7315000	7448000	1408	3.390724915599054e-08	2.4666188705796964e-08	4.536519095134696e-08
b'1'	7448000	7581000	1337	2.345936112844886e-08	1.788456605843085e-08	3.138670701928352e-08
b'1'	7581000	7714000	1194	2.0452063516491194e-08	1.544383421854866e-08	2.7573278378729128e-08
b'1'	7714000	7847000	1112	1.56202685374128e-08	1.1142887671349162e-08	2.098429837993784e-08
b'1'	7847000	7980000	921	1.5261616102985708e-08	1.0902104329186367e-08	2.0126209542165707e-08
b'1'	7980000	8113000	1000	2.820215601495605e-08	2.1244663743758145e-08	3.798747141736684e-08
b'1'	8113000	8246000	1043	1.4270204501755852e-08	1.0338496875618925e-08	1.9216372066168312e-08
b'1'	8246000	8379000	851	1.632271397478485e-08	1.184533310872121e-08	2.1686743817309888e-08
b'1'	8379000	8512000	677	2.5217950192357935e-08	1.863783449559418e-08	3.3399514418464205e-08
b'1'	8512000	8645000	750	2.3816158175115436e-08	1.767101040669387e-08	3.1506234306554564e-08
b'1'	8645000	8778000	759	2.5178818958713002e-08	1.8626341686831317e-08	3.346206362666338e-08
b'1'	8778000	8911000	819	1.6890956950481304e-08	1.2516692399903981e-08	2.2643862302577907e-08
b'1'	8911000	9044000	858	1.8355326986845727e-08	1.3392410509065928e-08	2.507028126835165e-08
b'1'	9044000	9177000	636	1.980980403020171e-08	1.5190157809086053e-08	2.6370916838813533e-08
b'1'	9177000	9310000	712	2.7269340098311088e-08	2.063647850500797e-08	3.701487558802466e-08
b'1'	9310000	9443000	900	1.2574817856342658e-08	8.340209547891643e-09	1.6937157368185716e-08
b'1'	9443000	9576000	991	2.129261449877996e-08	1.5975553040991974e-08	2.9616693524847423e-08
b'1'	9576000	9709000	1285	2.6732157742952193e-08	2.0099296149649075e-08	3.6477693232665765e-08
b'1'	9709000	9842000	823	1.3104104090435972e-08	8.869495781984957e-09	1.746644360227903e-08
b'1'	9842000	9975000	539	2.089341036069307e-08	1.5885181062750538e-08	2.8014625222931004e-08
b'1'	9975000	10108000	893	6.887903592807955e-09	3.5586462785305987e-09	1.0274253193539319e-08
b'1'	10108000	10241000	1039	1.7538325314295733e-08	1.2603298260619411e-08	2.3360409640052992e-08
b'1'	10241000	10374000	929	1.8615766997030314e-08	1.3652850519250515e-08	2.5330721278536237e-08
b'1'	10374000	10507000	765	2.0795145379524512e-08	1.578691608158198e-08	2.7916360241762446e-08
b'1'	10507000	10640000	808	2.030060509446308e-08	1.5680958873347422e-08	2.6861717903074902e-08
b'1'	10640000	10773000	1233	3.5773226061147095e-08	2.685366741391139e-08	4.8834410905934114e-08
b'1'	10773000	10906000	1057	2.3081986203147376e-08	1.7507191133129363e-08	3.1009332093982034e-08
b'1'	10906000	11039000	1227	1.879363705192596e-08	1.3804265025283448e-08	2.5198584113537166e-08
b'1'	11039000	11172000	1218	2.0451898527016727e-08	1.5443669229074194e-08	2.757311338925466e-08
b'1'	11172000	11305000	1560	2.702250072047181e-08	2.0389639127168693e-08	3.676803621018539e-08
b'1'	11305000	11438000	1240	2.0502124072869358e-08	1.5493894774926825e-08	2.762333893510729e-08
b'1'	11438000	11571000	1218	2.357740697269385e-08	1.8002611902675836e-08	3.150475286352851e-08
b'1'	11571000	11704000	1347	2.1446852159161788e-08	1.6129790701373802e-08	2.977093118522925e-08
b'1'	11704000	11837000	1159	2.2125204347901373e-08	1.6178552243829513e-08	2.9963434324088366e-08
b'1'	11837000	11970000	1160	1.1218814604713682e-08	7.738486223668953e-09	1.5402025227057517e-08
b'1'	11970000	12103000	1375	1.9673943447451044e-08	1.5054297226335385e-08	2.6235056256062865e-08
b'1'	12103000	12236000	1257	1.7249093265904197e-08	1.2314066212227875e-08	2.3071177591661456e-08
b'1'	12236000	12369000	1514	4.910634368735148e-08	3.673985176797148e-08	6.161184059203153e-08
b'1'	12369000	12502000	1595	6.880312518917888e-08	5.3385757628790294e-08	7.55767392144139e-08
b'1'	12502000	12635000	1515	3.1175515739966436e-08	2.338162625061721e-08	4.137190942490229e-08
b'1'	12635000	12768000	1621	2.38237655648007e-08	1.7678617796379132e-08	3.1513841696239827e-08
b'1'	12768000	12901000	1448	3.03748845642839e-08	2.222409230093332e-08	4.113489629034701e-08
b'1'	12901000	13034000	1412	3.4153482334420145e-08	2.511079982052675e-08	4.478680056034786e-08
b'1'	13034000	13167000	1343	3.293080225578957e-08	2.47325901466112e-08	4.3166378819888915e-08
b'1'	13167000	13300000	1380	2.7283921043117196e-08	2.0651059449814077e-08	3.702945653283077e-08
b'1'	13300000	13433000	1281	1.430516577139562e-08	1.0373458145258693e-08	1.925133333580808e-08
b'1'	13433000	13566000	1170	1.055034714288574e-08	6.934099308370988e-09	1.439169580426771e-08
b'1'	13566000	13699000	1195	2.782096295823292e-08	2.0863470687035015e-08	3.760627836064371e-08
b'1'	13699000	13832000	1347	2.8122754830368332e-08	2.1165262559170427e-08	3.790807023277912e-08
b'1'	13832000	13965000	1281	3.92161095280289e-08	2.886817830501965e-08	5.245886335488759e-08
b'1'	13965000	14098000	1288	1.880958563233701e-08	1.384666915455721e-08	2.5524539913842933e-08
b'1'	14098000	14231000	1269	2.5513974307448404e-08	1.893385861068465e-08	3.3695538533554674e-08
b'1'	14231000	14364000	1369	2.0502020954447816e-08	1.5493791656505283e-08	2.762323581668575e-08
b'1'	14364000	14497000	1269	1.869997527709506e-08	1.3710603250452547e-08	2.5104922338706265e-08
b'1'	14497000	14630000	1442	2.4289565224031018e-08	1.814441745560945e-08	3.197964135547014e-08
b'1'	14630000	14763000	1514	3.1813360289033646e-08	2.3550664783454968e-08	4.2932703335351096e-08
b'1'	14763000	14896000	1452	3.093311595390264e-08	2.3139226464553416e-08	4.112950963883849e-08
b'1'	14896000	15029000	1538	3.9051666237467014e-08	2.8703735014457762e-08	5.22944200643257e-08
b'1'	15029000	15162000	1414	3.722040357768462e-08	2.8241634294055003e-08	4.997626323511638e-08
b'1'	15162000	15295000	1410	2.7769788722902097e-08	2.081229645170419e-08	3.755510412531288e-08
b'1'	15295000	15428000	1220	2.4748753269827877e-08	1.819627599794619e-08	3.303199793777825e-08
b'1'	15428000	15561000	1309	3.037609998674582e-08	2.2225307723395238e-08	4.113611171280893e-08
b'1'	15561000	15694000	1358	5.461114613298536e-08	4.095792828779667e-08	6.617504779144769e-08
b'1'	15694000	15827000	1315	4.564192924288481e-08	3.387409471383198e-08	6.018113712496533e-08
b'1'	15827000	15960000	1239	2.7799727437956602e-08	2.0842235166758696e-08	3.758504284036739e-08
b'1'	15960000	16093000	1460	4.85912905452556e-08	3.62247986258756e-08	6.109678744993565e-08
b'1'	16093000	16226000	1200	4.046655750826695e-08	3.053733162232626e-08	5.3883594145531296e-08
b'1'	16226000	16359000	1201	2.6342350584876582e-08	2.010682360123209e-08	3.5399339166211764e-08
b'1'	16359000	16492000	893	1.4061694954310594e-08	9.806509949956859e-09	1.8712148709727652e-08
b'1'	16492000	16625000	914	1.956355768470627e-08	1.4574185658063756e-08	2.5968504746317474e-08
b'1'	16625000	16758000	959	1.7556782136839552e-08	1.262175508316323e-08	2.337886646259681e-08
b'1'	16758000	16891000	736	1.687573667146163e-08	1.2501472120884306e-08	2.262864202355823e-08
b'1'	16891000	17024000	748	2.0371862132952304e-08	1.536363283500977e-08	2.7493076995190237e-08
b'1'	17024000	17157000	601	1.515951236671119e-08	1.0800000592911849e-08	2.002410580589119e-08
b'1'	17157000	17290000	556	3.2356061421480324e-08	2.4157849312301953e-08	4.2591637985579667e-08
b'1'	17290000	17423000	592	2.832315242096944e-08	2.1365660149771534e-08	3.8108467823380227e-08
b'1'	17423000	17556000	433	3.975848782031994e-08	2.9829261934379245e-08	5.3175524457584284e-08
b'1'	17556000	17689000	580	3.711699701674936e-08	2.714712284607051e-08	5.021190848303197e-08
b'1'	17689000	17822000	581	7.051082117604162e-08	5.728346312272786e-08	7.687821809687827e-08
b'1'	17822000	17955000	623	4.052067508707667e-08	3.0591449201135974e-08	5.393771172434101e-08
b'1'	17955000	18088000	594	2.4130241763098715e-08	1.7985093994677148e-08	3.182031789453784e-08
b'1'	18088000	18221000	462	2.3908227801517725e-08	1.776308003309616e-08	3.159830393295685e-08
b'1'	18221000	18354000	353	1.679863159039359e-08	1.2424367039816266e-08	2.2551536942490192e-08
b'1'	18354000	18487000	492	1.1755175495096865e-08	7.808305020205581e-09	1.6067919612482e-08
b'1'	18487000	18620000	782	1.8670375763254644e-08	1.3707459285474845e-08	2.5385330044760567e-08
b'1'	18620000	18753000	1211	2.426588373479571e-08	1.8120735966374144e-08	3.1955959866234835e-08
b'1'	18753000	18886000	684	1.4831249308309675e-08	1.0471737534510334e-08	1.9695842747489674e-08
b'1'	18886000	19019000	871	1.397603516899139e-08	9.720850164637655e-09	1.8626488924408448e-08
b'1'	19019000	19152000	698	2.5582293699001027e-08	1.9002178002237273e-08	3.3763857925107304e-08
b'1'	19152000	19285000	512	1.926835301733899e-08	1.4278980990696477e-08	2.5673300078950195e-08
b'1'	19285000	19418000	725	1.1310688993571183e-08	7.830360612526455e-09	1.549389961591502e-08
b'1'	19418000	19551000	885	1.4143707071681245e-08	1.0211999445544319e-08	1.9089874636093706e-08
b'1'	19551000	19684000	932	1.1679591709358738e-08	8.19926332831401e-09	1.5862802331702573e-08
b'1'	19684000	19817000	1109	2.261162356670333e-08	1.666497146263147e-08	3.044985354289032e-08
b'1'	19817000	19950000	1355	2.6137191673024784e-08	1.9901664689380294e-08	3.5194180254359966e-08
b'1'	19950000	20083000	1381	3.087182648887464e-08	2.3077936999525413e-08	4.106822017381049e-08
b'1'	20083000	20216000	1482	4.278688791148225e-08	3.237393563326633e-08	5.4982744946861975e-08
b'1'	20216000	20349000	1237	3.0105095150546135e-08	2.1954302887195553e-08	4.086510687660924e-08
b'1'	20349000	20482000	1130	3.084790113810991e-08	2.269710887475933e-08	4.160791286417302e-08
b'1'	20482000	20615000	1264	2.6820804936798593e-08	2.0585277953154103e-08	3.5877793518133775e-08
b'1'	20615000	20748000	1249	4.426908741673452e-08	3.3414653265237406e-08	5.837091503347603e-08
b'1'	20748000	20881000	1084	1.378281324561735e-08	9.527628241263615e-09	1.8433267001034405e-08
b'1'	20881000	21014000	975	7.309215215160269e-09	3.9799579008829125e-09	1.0695564815891632e-08
b'1'	21014000	21147000	1170	2.0724851613927423e-08	1.571662231598489e-08	2.7846066476165356e-08
b'1'	21147000	21280000	877	1.1881686674294346e-08	7.934816199403062e-09	1.619443079167948e-08
b'1'	21280000	21413000	1031	2.2984256062858548e-08	1.7409460992840535e-08	3.09116019536932e-08
b'1'	21413000	21546000	1345	1.8199465555052676e-08	1.3236549077272877e-08	2.49144198365586e-08
b'1'	21546000	21679000	1158	2.572780616600807e-08	1.9147690469244316e-08	3.3909370392114343e-08
b'1'	21679000	21812000	1215	1.6474523516924094e-08	1.2100258966346771e-08	2.2227428869020697e-08
b'1'	21812000	21945000	1474	2.2614722618998752e-08	1.6668070514926893e-08	3.0452952595185746e-08
b'1'	21945000	22078000	1381	2.7702035795211816e-08	2.074454352401391e-08	3.74873511976226e-08
b'1'	22078000	22211000	1384	2.9993984363877954e-08	2.1843192100527373e-08	4.075399608994106e-08
b'1'	22211000	22344000	1197	1.9345134994019533e-08	1.435576296737702e-08	2.5750082055630737e-08
b'1'	22344000	22477000	1463	2.6280430035108744e-08	2.0044903051464253e-08	3.5337418616443926e-08
b'1'	22477000	22610000	1068	1.2066254899732538e-08	8.119384424841254e-09	1.637899901711767e-08
b'1'	22610000	22743000	1216	1.1019314831836136e-08	7.538986450791407e-09	1.520252545417997e-08
b'1'	22743000	22876000	1055	1.6564052305419575e-08	1.2189787754842252e-08	2.2316957657516178e-08
b'1'	22876000	23009000	1175	2.1327046427189143e-08	1.6009984969401157e-08	2.9651125453256607e-08
b'1'	23009000	23142000	1403	2.3172132327259825e-08	1.7597337257241812e-08	3.1099478218094486e-08
b'1'	23142000	23275000	1124	1.3973943901751979e-08	1.0042236275615052e-08	1.892011146616444e-08
b'1'	23275000	23408000	1147	1.5854482095718415e-08	1.1377101229654775e-08	2.1218511938243453e-08
b'1'	23408000	23541000	1100	1.757033877199167e-08	1.2635311718315349e-08	2.339242309774893e-08
b'1'	23541000	23674000	1123	1.6408101527471182e-08	1.1930720661407542e-08	2.177213136999622e-08
b'1'	23674000	23807000	1167	1.2497300301588447e-08	8.262691993137432e-09	1.685963981343151e-08
b'1'	23807000	23940000	1262	1.7428161842193455e-08	1.2493134788517133e-08	2.3250246167950714e-08
b'1'	23940000	24073000	1180	1.1142545470316278e-08	7.66221708927155e-09	1.5325756092660113e-08
b'1'	24073000	24206000	1418	2.056437047684927e-08	1.5556141178906738e-08	2.7685585339087205e-08
b'1'	24206000	24339000	1302	3.0382051982037254e-08	2.2231259718686673e-08	4.114206370810036e-08
b'1'	24339000	24472000	308	2.3211086342181716e-08	1.7636291272163703e-08	3.113843223301637e-08
b'1'	24605000	24738000	1346	4.8865014957959435e-08	3.649852303857944e-08	6.137051186263949e-08
b'1'	24738000	24871000	1174	2.1260375555468914e-08	1.5943314097680928e-08	2.9584454581536377e-08
b'1'	24871000	25004000	86	3.5529472673936515e-08	2.660991402670081e-08	4.8590657518723534e-08
b'1'	25004000	25137000	1344	2.2294000954492713e-08	1.6347348850420853e-08	3.013223093067971e-08
b'1'	25137000	25270000	1150	1.851997823289106e-08	1.355706175511126e-08	2.5234932514396983e-08
b'1'	25270000	25403000	631	1.4927966138242813e-08	1.0568454364443473e-08	1.9792559577422812e-08
b'1'	25403000	25536000	778	1.4814552373493517e-08	1.0455040599694176e-08	1.9679145812673516e-08
b'1'	25536000	25669000	757	1.6484400886795578e-08	1.2110136336218255e-08	2.223730623889218e-08
b'1'	25669000	25802000	935	1.4541026474621336e-08	1.0609318848484409e-08	1.9487194039033796e-08
b'1'	25802000	25935000	920	1.1899483538940293e-08	7.95261306404901e-09	1.6212227656325427e-08
b'1'	25935000	26068000	1044	2.0592910906107658e-08	1.5584681608165124e-08	2.771412576834559e-08
b'1'	26068000	26201000	1172	2.1219961653296982e-08	1.621173235535445e-08	2.8341176515534916e-08
b'1'	26201000	26334000	991	2.2980640043543125e-08	1.7405844973525112e-08	3.090798593437778e-08
b'1'	26334000	26467000	1013	1.0092300614043126e-08	6.476052779528375e-09	1.3933649275425098e-08
b'1'	26467000	26600000	1067	1.0457405822093345e-08	6.841157987578593e-09	1.4298754483475316e-08
b'1'	26600000	26733000	1203	2.5759034548787998e-08	1.9178918852024244e-08	3.394059877489427e-08
b'1'	26733000	26866000	1355	2.6879442196024518e-08	2.0643915212380027e-08	3.5936430777359706e-08
b'1'	26866000	26999000	1346	1.9298059372216953e-08	1.430868734557444e-08	2.5703006433828157e-08
b'1'	26999000	27132000	1350	1.8598881699230802e-08	1.3635965221451003e-08	2.5313835980736725e-08
b'1'	27132000	27265000	1230	1.5376715510199153e-08	1.1017203736399812e-08	2.0241308949379152e-08
b'1'	27265000	27398000	1014	9.894047564732835e-09	6.568694505152796e-09	1.3441623930735947e-08
b'1'	27398000	27531000	957	1.4789300734426191e-08	1.042978896062685e-08	1.965389417360619e-08
b'1'	27531000	27664000	1024	8.003474482926388e-09	4.784003037933483e-09	1.1474669147965365e-08
b'1'	27664000	27797000	931	0	0	3.135093695760814e-09
b'1'	27797000	27930000	707	9.810425399423306e-09	6.485072339843267e-09	1.3358001765426418e-08
b'1'	27930000	28063000	922	8.627533820972455e-09	5.518324575350485e-09	1.2097318413952316e-08
b'1'	28063000	28196000	621	1.144041196787164e-08	7.960083586826912e-09	1.5623622590215476e-08
b'1'	28196000	28329000	901	1.2207425393736502e-08	8.260554918845218e-09	1.6520169511121633e-08
b'1'	28329000	28462000	1345	1.2927458109596818e-08	8.692849801145803e-09	1.728979762143988e-08
b'1'	28462000	28595000	1401	1.2933331734887878e-08	8.698723426436863e-09	1.729567124673094e-08
b'1'	28595000	28728000	1291	2.0299958885688083e-08	1.5680312664572424e-08	2.6861071694299904e-08
b'1'	28728000	28861000	1333	1.7237874818795997e-08	1.2863610268218674e-08	2.29907801708926e-08
b'1'	28861000	28994000	1068	8.739435182205794e-09	5.630225936583825e-09	1.2209219775185656e-08
b'1'	28994000	29127000	1104	1.1890400868370832e-08	7.943530393479548e-09	1.6203144985755963e-08
b'1'	29127000	29260000	1117	1.696297485608658e-08	1.2588710305509258e-08	2.2715880208183183e-08
b'1'	29260000	29393000	1095	1.1863125358416698e-08	7.916254883525414e-09	1.6175869475801832e-08
b'1'	29393000	29526000	1063	1.692490903450224e-08	1.2550644483924918e-08	2.2677814386598844e-08
b'1'	29526000	29659000	1170	1.1191033127037847e-08	7.710704745993119e-09	1.5374243749381682e-08
b'1'	29659000	29792000	1206	3.5400944498413664e-08	2.648138585117796e-08	4.846212934320068e-08
b'1'	29792000	29925000	1267	1.9907439301542722e-08	1.5287793080427063e-08	2.6468552110154543e-08
b'1'	29925000	30058000	1525	2.9736633098767346e-08	2.23258075899539e-08	3.9859216581308695e-08
b'1'	30058000	30191000	1365	1.5520083114038113e-08	1.1160571340238772e-08	2.0384676553218112e-08
b'1'	30191000	30324000	1115	6.327600602609728e-09	3.328452028675266e-09	9.666985415726634e-09
b'1'	30324000	30457000	1250	1.2540285559336508e-08	8.305677250885492e-09	1.6902625071179565e-08
b'1'	30457000	30590000	1370	1.8772286039017517e-08	1.3782914012375003e-08	2.517723310062872e-08
b'1'	30590000	30723000	1227	2.251981379872333e-08	1.657316169465147e-08	3.0358043774910325e-08
b'1'	30723000	30856000	1380	2.977079004471908e-08	2.2359964535905634e-08	3.989337352726043e-08
b'1'	30856000	30989000	1205	3.398078132066113e-08	2.4938098806767733e-08	4.4614099546588846e-08
b'1'	30989000	31122000	1155	1.2832512166689637e-08	8.597903858238622e-09	1.7194851678532695e-08
b'1'	31122000	31255000	1033	8.182823541322242e-09	4.963352096329337e-09	1.165401820636122e-08
b'1'	31255000	31388000	1238	1.1775634189930896e-08	7.828763715039612e-09	1.6088378307316027e-08
b'1'	31388000	31521000	1042	1.287621787847621e-08	8.641609570025195e-09	1.7238557390319268e-08
b'1'	31521000	31654000	968	1.621641125638512e-08	1.173903039032148e-08	2.158044109891016e-08
b'1'	31654000	31787000	939	7.952759468299502e-09	4.733288023306597e-09	1.142395413333848e-08
b'1'	31787000	31920000	779	1.4597914845417902e-08	1.0666207219280975e-08	1.9544082409830363e-08
b'1'	31920000	32053000	950	1.0369705666939884e-08	6.753457832425132e-09	1.4211054328321855e-08
b'1'	32053000	32186000	819	1.5096318648165378e-08	1.0736806874366037e-08	1.9960912087345377e-08
b'1'	32186000	32319000	1135	5.665002171249563e-09	2.38855701162168e-09	8.66480781957892e-09
b'1'	32319000	32452000	969	1.0467024708454828e-08	6.8507768739400764e-09	1.4308373369836799e-08
b'1'	32452000	32585000	612	1.1986504487423861e-08	8.039634012532577e-09	1.6299248604808992e-08
b'1'	32585000	32718000	806	1.0446964738184098e-08	6.830716903669346e-09	1.4288313399566069e-08
b'1'	32718000	32851000	1164	1.9150008817127673e-08	1.416063679048516e-08	2.5554955878738878e-08
b'1'	32851000	32984000	1156	1.7227887455941538e-08	1.2853622905364214e-08	2.298079280803814e-08
b'1'	32984000	33117000	1145	1.6954670385871692e-08	1.2580405835294368e-08	2.2707575737968294e-08
b'1'	33117000	33250000	1325	1.4145095733091351e-08	1.0213388106954425e-08	1.9091263297503812e-08
b'1'	33250000	33383000	1300	1.972502143892176e-08	1.51053752178061e-08	2.628613424753358e-08
b'1'	33383000	33516000	1429	3.514863571949577e-08	2.6229077072260067e-08	4.820982056428279e-08
b'1'	33516000	33649000	1556	3.513449405916544e-08	2.6214935411929734e-08	4.8195678903952456e-08
b'1'	33649000	33782000	1427	3.9190061127291124e-08	2.8842129904281872e-08	5.243281495414981e-08
b'1'	33782000	33915000	1305	3.1706429235718655e-08	2.3443733730139978e-08	4.2825772282036106e-08
b'1'	33915000	34048000	1156	3.8948459993402176e-08	2.8600528770392924e-08	5.219121382026086e-08
b'1'	34048000	34181000	1197	2.172736588873998e-08	1.6410304430951994e-08	3.0051444914807446e-08
b'1'	34181000	34314000	1173	3.4419154573313795e-08	2.53764720594204e-08	4.505247279924151e-08
b'1'	34314000	34447000	1337	3.04424202558328e-08	2.2291627992482218e-08	4.120243198189591e-08
b'1'	34447000	34580000	1239	2.5065528936069556e-08	1.851305166418787e-08	3.3348773604019936e-08
b'1'	34580000	34713000	1446	4.1834028487008057e-08	3.048313004361174e-08	5.546424242230867e-08
b'1'	34713000	34846000	1291	2.098610969692291e-08	1.5977880398980378e-08	2.8107324559160845e-08
b'1'	34846000	34979000	1279	2.4961445326101422e-08	1.8408968054219736e-08	3.3244689994051795e-08
b'1'	34979000	35112000	1290	1.9154888380835065e-08	1.4165516354192551e-08	2.555983544244627e-08
b'1'	35112000	35245000	1231	2.4288047660621755e-08	1.773557038874007e-08	3.2571292328572135e-08
b'1'	35245000	35378000	1188	1.93693375750117e-08	1.4379965548369185e-08	2.5774284636622903e-08
b'1'	35378000	35511000	1294	4.2517663242966463e-08	3.210471096475054e-08	5.4713520278346185e-08
b'1'	35511000	35644000	1430	3.541711965401682e-08	2.6497561006781113e-08	4.8478304498803836e-08
b'1'	35644000	35777000	1266	4.756097786192523e-08	3.5004013504723125e-08	6.135542984261176e-08
b'1'	35777000	35910000	1140	1.8917549244779713e-08	1.3954632766999914e-08	2.5632503526285637e-08
b'1'	35910000	36043000	1348	2.6551858344292896e-08	2.0316331360648406e-08	3.5608846925628084e-08
b'1'	36043000	36176000	1141	1.4550755353965798e-08	1.0619047727828871e-08	1.949692291837826e-08
b'1'	36176000	36309000	1385	2.617038893020003e-08	1.9934861946555538e-08	3.5227377511535214e-08
b'1'	36309000	36442000	1367	2.0607324111614724e-08	1.559909481367219e-08	2.7728538973852657e-08
b'1'	36442000	36575000	1355	1.9497897373517158e-08	1.4508525346874645e-08	2.5902844435128363e-08
b'1'	36575000	36708000	1068	1.1526863060328058e-08	7.579992585436774e-09	1.583960717771319e-08
b'1'	36708000	36841000	1158	1.4028285934992587e-08	1.009657830885566e-08	1.8974453499405048e-08
b'1'	36841000	36974000	911	1.1265660616164294e-08	7.785332235119566e-09	1.544887123850813e-08
