chrom	start	end	nSites	recombRate	CI95LO	CI95HI
b'1'	10626000	10780000	1235	1.9385935391485934e-08	1.4313027564344286e-08	2.6793434005983788e-08
b'1'	10780000	10934000	851	1.0207537944615314e-08	6.420108285829447e-09	1.4882090112187042e-08
b'1'	10934000	11088000	993	8.392596111441558e-10	0	5.555082987388696e-09
b'1'	11088000	11242000	1487	1.3509920528559513e-08	9.368765820522294e-09	1.8918656965066924e-08
b'1'	11242000	11396000	1396	2.127787210730169e-08	1.5298145926419197e-08	2.977934318996865e-08
b'1'	11396000	11550000	1256	2.766575594720565e-08	2.0065082967315117e-08	3.8677336661132255e-08
b'1'	11550000	11704000	1500	2.8090858202733863e-08	2.049018522284333e-08	3.910243891666046e-08
b'1'	11704000	11858000	1369	2.0611644840988737e-08	1.5523854873882277e-08	2.9124786588090564e-08
b'1'	11858000	12012000	1306	2.243652161999446e-08	1.6499640144673118e-08	3.253396912035125e-08
b'1'	12012000	12166000	1333	1.1334511083826716e-08	7.606477557497717e-09	1.6639857290623174e-08
b'1'	12166000	12320000	1269	1.8656009952178176e-08	1.2947962317622053e-08	2.659571040483086e-08
b'1'	12320000	12474000	1418	1.7551550796528227e-08	1.2988098424986129e-08	2.5357050776224377e-08
b'1'	12474000	12628000	1431	1.0553284387661288e-08	6.76585472887542e-09	1.5227836555233015e-08
b'1'	12628000	12782000	1326	1.0389342596356168e-08	6.601912937570301e-09	1.5063894763927896e-08
b'1'	12782000	12936000	1265	5.665498031730544e-09	2.259239112361024e-09	9.584739052341791e-09
b'1'	12936000	13090000	1364	1.132026149288183e-08	7.59222796655283e-09	1.6625607699678288e-08
b'1'	13090000	13244000	1642	1.65042657142402e-08	1.1975326757046782e-08	2.3906940098833605e-08
b'1'	13244000	13398000	1288	1.04055473125735e-08	6.618117653787632e-09	1.5080099480145227e-08
b'1'	13398000	13552000	1167	0	0	4.7158233762445406e-09
b'1'	13552000	13706000	1274	1.2105282073662111e-08	8.201928966258138e-09	1.769123786047531e-08
b'1'	13706000	13860000	1471	1.82631796378559e-08	1.2555132003299779e-08	2.6202880090508585e-08
b'1'	13860000	14014000	1185	5.264498149454381e-09	1.6889592622638485e-09	9.46212395195887e-09
b'1'	14014000	14168000	1215	1.5909025268135692e-09	0	5.436309364212991e-09
b'1'	14168000	14322000	1160	2.9186578222797827e-10	0	5.0076891584725184e-09
b'1'	14322000	14476000	1083	0	0	4.7158233762445406e-09
b'1'	14476000	14630000	1227	3.0015903368581497e-09	0	6.871458052025321e-09
b'1'	14630000	14784000	1439	6.622227596358678e-09	2.8159202381691364e-09	1.0218876352957273e-08
b'1'	14784000	14938000	1401	5.823269216690554e-09	2.4170102973210343e-09	9.742510237301802e-09
b'1'	14938000	15092000	1376	3.387764700797929e-09	0	7.2576324159651e-09
b'1'	15092000	15246000	1200	0	0	4.7158233762445406e-09
b'1'	15246000	15400000	1223	0	0	4.7158233762445406e-09
b'1'	15400000	15554000	1283	0	0	4.7158233762445406e-09
b'1'	15554000	15708000	1142	0	0	4.7158233762445406e-09
b'1'	15708000	15862000	1141	1.975427373507286e-09	0	5.848415348280708e-09
b'1'	15862000	16016000	1179	5.181861635397942e-09	1.7756027160284222e-09	9.10110265600919e-09
b'1'	16016000	16170000	1300	6.0408046883334834e-09	2.2344973301439414e-09	9.637453444932078e-09
b'1'	16170000	16324000	997	3.1768938480678965e-10	0	5.03351276105133e-09
b'1'	16324000	16478000	975	3.1994264658681433e-09	0	7.069294181035314e-09
b'1'	16478000	16632000	878	6.432550196861131e-09	2.626242838671589e-09	1.0029198953459726e-08
b'1'	16632000	16786000	979	0	0	4.7158233762445406e-09
b'1'	16786000	16940000	753	6.25597296163634e-09	2.4496656034467976e-09	9.852621718234934e-09
b'1'	16940000	17094000	678	1.3909921010459712e-08	9.768766302422492e-09	1.931865744696712e-08
b'1'	17094000	17248000	579	3.139949956496446e-08	2.2893517823784128e-08	4.319748712964122e-08
b'1'	17248000	17402000	595	2.4001223462638582e-08	1.7538062078775756e-08	3.4013260351079015e-08
b'1'	17402000	17556000	551	2.7724070102044074e-08	2.012339712215354e-08	3.873565081597067e-08
b'1'	17556000	17710000	545	1.7478967801972895e-08	1.2915515430430798e-08	2.5284467781669046e-08
b'1'	17710000	17864000	536	2.0969937358655715e-08	1.5882147391549255e-08	2.948307910575754e-08
b'1'	17864000	18018000	530	1.5675550116542823e-08	1.1287321669259896e-08	2.181083350898167e-08
b'1'	18018000	18172000	465	1.4574798937674653e-08	1.0093305183802906e-08	2.0372992152120398e-08
b'1'	18172000	18326000	557	2.0205541713927723e-08	1.4850842274519472e-08	2.945051663287044e-08
b'1'	18326000	18480000	458	2.019505388300071e-08	1.4840354443592458e-08	2.9440028801943425e-08
b'1'	18480000	18634000	608	1.0696038780620142e-08	6.908609121834275e-09	1.537059094819187e-08
b'1'	18634000	18788000	821	0	0	4.7158233762445406e-09
b'1'	18788000	18942000	666	1.453247088799989e-08	1.0050977134128143e-08	2.0330664102445635e-08
b'1'	18942000	19096000	848	2.920616252613837e-09	0	6.790483967781008e-09
b'1'	19096000	19250000	664	1.6024288368725814e-08	1.1636059921442887e-08	2.215957176116466e-08
b'1'	19250000	19404000	851	9.329643957076917e-09	5.591032936312024e-09	1.4249973700717568e-08
b'1'	19404000	19558000	767	2.0889711226695654e-08	1.5801921259589194e-08	2.940285297379748e-08
b'1'	19558000	19712000	900	7.966502870812778e-09	4.154197821390685e-09	1.223443967478275e-08
b'1'	19712000	19866000	896	8.317319990374065e-09	4.505014940951972e-09	1.2585256794344037e-08
b'1'	19866000	20020000	1073	2.7197691380959054e-09	0	6.5927571128693275e-09
b'1'	20020000	20174000	1293	3.383716959024314e-09	0	7.253584674191485e-09
b'1'	20174000	20328000	1339	1.1131590529178535e-08	7.403557002849535e-09	1.6436936735974993e-08
b'1'	20328000	20482000	1343	2.0061114052715307e-08	1.4706414613307056e-08	2.9306088971658023e-08
b'1'	20482000	20636000	1323	9.454491492406845e-09	5.715880471641952e-09	1.4374821236047496e-08
b'1'	20636000	20790000	1284	4.633286917683894e-09	1.0577480304933612e-09	8.830912720188384e-09
b'1'	20790000	20944000	1185	9.49053344310438e-09	5.751922422339487e-09	1.4410863186745031e-08
b'1'	20944000	21098000	1013	1.6309819153240122e-08	1.1921590705957195e-08	2.244510254567897e-08
b'1'	21098000	21252000	955	8.876111674457833e-09	5.230283501764178e-09	1.3328497956341325e-08
b'1'	21252000	21406000	853	6.678370764695564e-09	2.8720634065060224e-09	1.0275019521294159e-08
b'1'	21406000	21560000	1389	8.877824815167727e-09	5.2319966424740724e-09	1.3330211097051219e-08
b'1'	21560000	21714000	1186	7.734651411816635e-09	3.922346362394542e-09	1.2002588215786607e-08
b'1'	21714000	21868000	1567	1.455523943547647e-08	1.0073745681604724e-08	2.0353432649922215e-08
b'1'	21868000	22022000	1296	6.346722672242878e-09	2.540415314053336e-09	9.943371428841473e-09
b'1'	22022000	22176000	1298	2.6681741796051924e-09	0	6.5411621543786144e-09
b'1'	22176000	22330000	1108	5.282297033508208e-10	0	5.244053079595361e-09
b'1'	22330000	22484000	1425	2.072960901339042e-09	0	5.945948876112464e-09
b'1'	22484000	22638000	910	0	0	4.7158233762445406e-09
b'1'	22638000	22792000	973	0	0	4.7158233762445406e-09
b'1'	22792000	22946000	1009	0	0	4.7158233762445406e-09
b'1'	22946000	23100000	1371	2.0211975759111056e-10	0	4.917943133835651e-09
b'1'	23100000	23254000	1350	9.7008592753316e-09	5.962248254566707e-09	1.462118901897225e-08
b'1'	23254000	23408000	845	3.354882298536457e-09	0	7.224750013703628e-09
b'1'	23408000	23562000	768	9.577884370536883e-09	5.83927334977199e-09	1.4498214114177534e-08
b'1'	23562000	23716000	811	0	0	4.7158233762445406e-09
b'1'	23716000	23870000	1028	1.76847519853432e-09	0	5.613882035933742e-09
b'1'	23870000	24024000	1006	3.078590924592363e-09	0	6.948458639759534e-09
b'1'	24024000	24178000	1520	3.887675824017359e-09	7.904152718604463e-11	8.037750285879018e-09
b'1'	24178000	24332000	1256	1.1651221893882282e-10	0	4.832335595183363e-09
b'1'	24332000	24486000	356	2.0937203446921264e-08	1.5849413479814804e-08	2.945034519402309e-08
b'1'	24486000	24640000	324	3.180971350728582e-08	2.334281135011876e-08	4.4456910929951884e-08
b'1'	24640000	24794000	1348	1.0931084320506733e-08	7.2030507941777334e-09	1.623643052730319e-08
b'1'	24794000	24948000	505	2.0320856982370264e-08	1.4966157542962013e-08	2.956583190131298e-08
b'1'	24948000	25102000	967	2.723668316941395e-09	0	6.593536032108566e-09
b'1'	25102000	25256000	1281	1.2334160972293258e-08	8.430807864889284e-09	1.7920116759106456e-08
b'1'	25256000	25410000	639	6.939773067716909e-09	3.273346172295727e-09	1.1043549453094864e-08
b'1'	25410000	25564000	761	1.4499255756964908e-08	1.0017762003093162e-08	2.0297448971410653e-08
b'1'	25564000	25718000	903	4.460113965282285e-09	8.845750780917525e-10	8.657739767786775e-09
b'1'	25718000	25872000	949	6.201366945236581e-09	2.395059587047039e-09	9.798015701835176e-09
b'1'	25872000	26026000	957	5.490526694057239e-09	2.084267774687719e-09	9.409767714668486e-09
b'1'	26026000	26180000	1072	2.6545048016455192e-09	0	6.527492776418941e-09
b'1'	26180000	26334000	1049	5.274694498976506e-09	1.6991556117859734e-09	9.472320301480996e-09
b'1'	26334000	26488000	931	0	0	4.7158233762445406e-09
b'1'	26488000	26642000	1094	0	0	4.7158233762445406e-09
b'1'	26642000	26796000	1283	5.179561567998261e-09	1.604022680807729e-09	9.377187370502751e-09
b'1'	26796000	26950000	1426	1.385573571721985e-08	9.71458100918263e-09	1.926447215372726e-08
b'1'	26950000	27104000	1325	1.3153014923101533e-08	9.297652671431375e-09	1.85459147387054e-08
b'1'	27104000	27258000	1062	2.9516832154190963e-10	0	5.01099169778645e-09
b'1'	27258000	27412000	948	7.654834700236605e-09	3.988407804815423e-09	1.175861108561456e-08
b'1'	27412000	27566000	1004	9.334940119207339e-09	5.596329098442445e-09	1.425526986284799e-08
b'1'	27566000	27720000	1037	5.467166934297142e-09	2.060908014927622e-09	9.38640795490839e-09
b'1'	27720000	27874000	893	1.076137736233404e-08	6.973947703548173e-09	1.5435929529905768e-08
b'1'	27874000	28028000	726	1.905725023501224e-08	1.3984342407870592e-08	2.6464748849510093e-08
b'1'	28028000	28182000	643	9.975371512776019e-09	6.236760492011126e-09	1.489570125641667e-08
b'1'	28182000	28336000	973	7.728995022666952e-09	3.916689973244859e-09	1.1996931826636924e-08
b'1'	28336000	28490000	1102	2.5025577451342207e-09	0	6.375545719907643e-09
b'1'	28490000	28644000	985	0	0	4.7158233762445406e-09
b'1'	28644000	28798000	1058	0	0	4.7158233762445406e-09
b'1'	28798000	28952000	1293	7.571308778787188e-09	3.9048818833660055e-09	1.1675085164165142e-08
b'1'	28952000	29106000	1074	2.8642779191332675e-09	0	6.73726589390669e-09
b'1'	29106000	29260000	1094	0	0	4.7158233762445406e-09
b'1'	29260000	29414000	1124	2.762644330459879e-09	0	6.63251204562705e-09
b'1'	29414000	29568000	1190	3.1743068183803922e-09	0	7.044174533547563e-09
b'1'	29568000	29722000	1114	3.642726950573035e-09	0	7.792801412434694e-09
b'1'	29722000	29876000	1150	0	0	4.7158233762445406e-09
b'1'	29876000	30030000	1284	1.7033511031372335e-09	0	5.5487579405366554e-09
b'1'	30030000	30184000	1215	4.857565359801957e-09	1.2820264726114247e-09	9.055191162306447e-09
b'1'	30184000	30338000	989	1.1625663101009946e-10	0	1.713824089757319e-08
b'1'	30338000	30492000	1268	2.2321097484108628e-09	0	6.105097723184285e-09
b'1'	30492000	30646000	1166	0	0	4.7158233762445406e-09
b'1'	30646000	30800000	1342	2.9983950407026193e-09	0	6.86826275586979e-09
b'1'	30800000	30954000	1109	0	0	4.7158233762445406e-09
b'1'	30954000	31108000	1150	6.920609540257452e-09	3.2541826448362696e-09	1.1024385925635406e-08
b'1'	31108000	31262000	1205	7.991518024966696e-09	4.1792129755446035e-09	1.2259454828936669e-08
b'1'	31262000	31416000	1372	1.3212437297430867e-09	0	5.166650567142509e-09
b'1'	31416000	31570000	888	8.023677223365084e-09	4.211372173942991e-09	1.2291614027335056e-08
b'1'	31570000	31724000	1049	5.64348018636279e-09	2.23722126699327e-09	9.562721206974037e-09
b'1'	31724000	31878000	899	1.3381594465142887e-08	9.240439757105667e-09	1.8790330901650298e-08
b'1'	31878000	32032000	766	2.360332880209851e-08	1.7744928370663025e-08	3.2062471699364294e-08
b'1'	32032000	32186000	852	1.729311540845843e-08	1.2729663036916332e-08	2.509861538815458e-08
b'1'	32186000	32340000	1175	1.1297041974175036e-08	7.569008447846037e-09	1.6602388180971494e-08
b'1'	32340000	32494000	790	7.249414314100135e-09	3.5829874186789524e-09	1.1353190699478089e-08
b'1'	32494000	32648000	705	2.1462070481334618e-08	1.5482344300452125e-08	2.996354156400158e-08
b'1'	32648000	32802000	1015	2.3321790762866332e-08	1.7463390331430848e-08	3.178093366013212e-08
b'1'	32802000	32956000	1412	9.73453637689509e-09	5.995925356130197e-09	1.4654866120535741e-08
b'1'	32956000	33110000	1130	9.40025395250007e-09	5.661642931735176e-09	1.432058369614072e-08
b'1'	33110000	33264000	1255	1.0127732535815146e-08	6.3403028770292786e-09	1.4802284703386873e-08
b'1'	33264000	33418000	1264	2.0000777401902363e-08	1.4646077962494112e-08	2.924575232084508e-08
b'1'	33418000	33572000	1609	1.3118925347851872e-08	9.263563096181714e-09	1.851182516345574e-08
b'1'	33572000	33726000	1212	5.245054139888331e-09	1.6695152526977983e-09	9.44267994239282e-09
b'1'	33726000	33880000	1005	8.439395702532934e-09	4.627090653110841e-09	1.2707332506502906e-08
b'1'	33880000	34034000	1166	1.066769358890654e-08	6.880263930120673e-09	1.5342245756478268e-08
b'1'	34034000	34188000	1024	7.098418673714619e-10	0	5.425665243616002e-09
b'1'	34188000	34342000	988	5.549260197143265e-09	2.1430012777737448e-09	9.468501217754512e-09
b'1'	34342000	34496000	1388	8.23052727733018e-09	4.418222227908087e-09	1.2498464081300152e-08
b'1'	34496000	34650000	1354	1.361321768869935e-08	9.472062980662131e-09	1.9021954125206758e-08
b'1'	34650000	34804000	1164	1.0486793629450687e-08	6.69936397066482e-09	1.5161345797022415e-08
b'1'	34804000	34958000	1109	1.0221831532753389e-08	6.434401873967522e-09	1.4896383700325116e-08
b'1'	34958000	35112000	1170	1.5413836858765768e-09	0	5.386790523275999e-09
b'1'	35112000	35266000	1259	8.304277572417372e-09	4.491972522995279e-09	1.2572214376387344e-08
b'1'	35266000	35420000	1180	0	0	4.7158233762445406e-09
b'1'	35420000	35574000	1301	2.845359053659835e-09	0	6.715226768827006e-09
b'1'	35574000	35728000	1159	2.9809391543039063e-09	0	6.850806869471077e-09
b'1'	35728000	35882000	1219	2.6511802637349887e-09	0	6.524168238508411e-09
b'1'	35882000	36036000	1182	4.151524241761998e-09	3.42889944930683e-10	8.301598703623657e-09
b'1'	36036000	36190000	1048	1.4564489845344977e-08	1.008299609147323e-08	2.0362683059790722e-08
b'1'	36190000	36344000	1278	8.407398576090867e-09	4.761570403397213e-09	1.285978485797436e-08
b'1'	36344000	36498000	1249	9.699459614623197e-09	5.960848593858304e-09	1.4619789358263848e-08
b'1'	36498000	36652000	970	1.9759439630286713e-09	0	5.821350800428093e-09
b'1'	36652000	36806000	810	1.951694253386267e-08	1.444403470672102e-08	2.6924441148360522e-08
b'1'	36806000	36960000	917	2.361973617468598e-08	1.7156574790823155e-08	3.363177306312642e-08
b'1'	36960000	37114000	1122	4.7430704196842544e-08	3.4700827666172066e-08	6.10570199170591e-08
b'1'	37114000	37268000	749	3.027868949949727e-08	2.282712431238628e-08	4.2954245482108096e-08
b'1'	37268000	37422000	999	3.209656764487658e-08	2.3629665487709524e-08	4.474376506754265e-08
b'1'	37422000	37576000	1039	2.9062187552105653e-08	2.1512244348150684e-08	4.2394260952923645e-08
b'1'	37576000	37730000	1237	1.848674037576003e-08	1.2778692741203907e-08	2.6426440828412714e-08
b'1'	37730000	37884000	1394	1.9099671778722533e-08	1.4026763951580885e-08	2.6507170393220386e-08
b'1'	37884000	38038000	1408	1.0902310156159517e-08	7.1742766298305176e-09	1.6207656362955975e-08
b'1'	38038000	38192000	1355	2.2478173212823907e-08	1.6541291737502563e-08	3.2575620713180696e-08
b'1'	38192000	38346000	1361	2.0592985906338697e-08	1.5505195939232237e-08	2.9106127653440523e-08
b'1'	38346000	38500000	1472	3.4921240682872115e-08	2.544467852565419e-08	4.906793285612793e-08
b'1'	38500000	38654000	1484	3.1976143889830826e-08	2.350924173266377e-08	4.462334131249689e-08
b'1'	38654000	38808000	1181	1.799623216781584e-08	1.2288184533259718e-08	2.5935932620468524e-08
b'1'	38808000	38962000	1198	2.2332638747220268e-08	1.6395757271898925e-08	3.243008624757706e-08
b'1'	38962000	39116000	1149	1.1410142258922844e-08	7.682108732593845e-09	1.6715488465719302e-08
b'1'	39116000	39270000	1008	5.295608128920751e-09	1.8893492095512312e-09	9.214849149531999e-09
b'1'	39270000	39424000	1107	4.00453786878304e-09	1.959035719517253e-10	8.154612330644699e-09
b'1'	39424000	39578000	1462	1.1485514950508972e-08	7.757481424179972e-09	1.679086115730543e-08
b'1'	39578000	39732000	1265	6.688993337026732e-09	2.8826859788371896e-09	1.0285642093625326e-08
b'1'	39732000	39886000	1256	2.1441298306499096e-08	1.5461572125616603e-08	2.994276938916606e-08
b'1'	39886000	40040000	1101	0	0	4.7158233762445406e-09
b'1'	40040000	40194000	1157	1.8252810745936494e-09	0	5.670687911993071e-09
b'1'	40194000	40348000	1196	2.4078152892455517e-09	0	6.280803264018974e-09
b'1'	40348000	40502000	1224	8.683493656974226e-12	0	1.7030667760220066e-08
b'1'	40502000	40656000	1259	3.3770238860100614e-09	0	7.246891601177232e-09
b'1'	40656000	40810000	1213	1.2415511782504275e-08	8.512158675100302e-09	1.8001467569317476e-08
b'1'	40810000	40964000	1166	1.2118637971620296e-08	8.215284864216323e-09	1.7704593758433498e-08
b'1'	40964000	41118000	871	0	0	4.7158233762445406e-09
b'1'	41118000	41272000	689	1.780345535123367e-08	1.3240002979691572e-08	2.560895533092982e-08
b'1'	41272000	41426000	304	2.7604257277125645e-08	2.0297999767016597e-08	3.9115468727835526e-08
b'1'	41426000	41580000	552	3.57220913649662e-08	2.6267309474227528e-08	4.914623689348398e-08
b'1'	41580000	41734000	322	2.8855602168755846e-08	2.1305658964800877e-08	4.218767556957384e-08
b'1'	41734000	41888000	332	3.321279163507796e-08	2.470550822401463e-08	4.576629271816813e-08
b'1'	41888000	42042000	360	3.181892129487342e-08	2.335201913770636e-08	4.4466118717539484e-08
b'1'	42042000	42196000	460	3.0401588784116185e-08	2.2950023597005197e-08	4.307714476672701e-08
b'1'	42196000	42350000	477	2.5670117159778642e-08	1.8560490316973615e-08	3.694165668373906e-08
b'1'	42350000	42504000	462	3.089401100019473e-08	2.2388029259014395e-08	4.2691998564871485e-08
b'1'	42504000	42658000	632	1.613414661030033e-08	1.1745918163017402e-08	2.2269430002739176e-08
b'1'	42658000	42812000	1029	2.758373925296838e-09	0	6.63136190007026e-09
b'1'	42812000	42966000	532	1.5502394770071774e-08	1.1330636897587524e-08	2.1558166076706252e-08
b'1'	42966000	43120000	627	1.4989951211497064e-08	1.0818193339012814e-08	2.1045722518131542e-08
b'1'	43120000	43274000	997	0	0	4.7158233762445406e-09
b'1'	43274000	43428000	748	2.1556641073187383e-08	1.557691489230489e-08	3.005811215585434e-08
b'1'	43428000	43582000	846	7.741022755355671e-09	3.9287177059335784e-09	1.2008959559325644e-08
b'1'	43582000	43736000	735	9.457854527861418e-09	5.719243507096524e-09	1.4378184271502068e-08
b'1'	43736000	43890000	975	1.199443939488994e-08	8.091086287485967e-09	1.7580395181703138e-08
b'1'	43890000	44044000	1012	4.698776739749388e-09	1.1232378525588556e-09	8.896402542253878e-09
b'1'	44044000	44198000	903	2.793491862536247e-09	0	6.663359577703418e-09
b'1'	44198000	44352000	1120	7.85470292643015e-10	0	5.501293668887555e-09
b'1'	44352000	44506000	922	6.0445856971233735e-09	2.2382783389338315e-09	9.641234453721968e-09
b'1'	44506000	44660000	1327	8.833201669968475e-11	0	4.804155392944225e-09
b'1'	44660000	44814000	1258	2.321168316904113e-09	0	6.194156291677535e-09
b'1'	44814000	44968000	948	1.1610389500346657e-09	0	5.006445787434088e-09
b'1'	44968000	45122000	1140	5.048254694742907e-09	1.4727158075523742e-09	9.245880497247397e-09
b'1'	45122000	45276000	1365	4.907265689160859e-09	1.331726801970327e-09	9.10489149166535e-09
b'1'	45276000	45430000	1516	8.886937733807509e-09	5.2411095611138545e-09	1.3339324015691001e-08
b'1'	45430000	45584000	1243	3.388218421852714e-09	0	7.258086137019885e-09
b'1'	45584000	45738000	1026	1.1652871788626557e-10	0	4.832352094130806e-09
b'1'	45738000	45892000	1105	2.833188402494355e-09	0	6.706176377267777e-09
b'1'	45892000	46046000	901	0	0	4.7158233762445406e-09
b'1'	46046000	46200000	814	0	0	4.7158233762445406e-09
