chrom	start	end	nSites	recombRate	CI95LO	CI95HI
b'1'	6887000	6984000	3531	4.81462333539078e-08	4.745539068195017e-08	5.2229450407271145e-08
b'1'	6984000	7081000	3597	3.208627677116583e-08	3.050425319236028e-08	3.581561680795021e-08
b'1'	7081000	7178000	3499	7.226869104406256e-08	7.063696615552254e-08	7.456219847248173e-08
b'1'	7178000	7275000	3748	7.249849735054064e-08	7.086677246200061e-08	7.479200477895981e-08
b'1'	7275000	7372000	3500	7.222326089797413e-08	7.05915360094341e-08	7.45167683263933e-08
b'1'	7372000	7469000	3716	7.270467884663901e-08	7.107295395809898e-08	7.499818627505818e-08
b'1'	7469000	7566000	3489	7.2061672754098e-08	7.042994786555798e-08	7.435518018251717e-08
b'1'	7566000	7663000	3391	3.204134651438141e-08	3.045932293557586e-08	3.577068655116579e-08
b'1'	7663000	7760000	3562	6.401911398497672e-08	6.240112291052268e-08	6.780962917559263e-08
b'1'	7760000	7857000	3468	3.194976361589619e-08	3.036774003709064e-08	3.567910365268057e-08
b'1'	7857000	7954000	3373	6.397747535324344e-08	6.23594842787894e-08	6.776799054385935e-08
b'1'	7954000	8051000	3212	3.192181121463868e-08	3.033978763583313e-08	3.565115125142306e-08
b'1'	8051000	8148000	3544	3.198092853601085e-08	3.03989049572053e-08	3.571026857279523e-08
b'1'	8148000	8245000	3310	7.231991200404728e-08	7.068818711550726e-08	7.461341943246645e-08
b'1'	8245000	8342000	2999	1.602575698763563e-08	1.4078380327708015e-08	1.823213286963242e-08
b'1'	8342000	8439000	3092	7.227466077023037e-08	7.064293588169034e-08	7.456816819864954e-08
b'1'	8439000	8536000	2882	7.34071596470709e-09	6.571574147803958e-09	8.800275637829704e-09
b'1'	8536000	8633000	2928	4.806372172845772e-08	4.737287905650009e-08	5.214693878182106e-08
b'1'	8633000	8730000	2665	7.372373511771161e-08	7.209201022917158e-08	7.601724254613078e-08
b'1'	8730000	8827000	2599	7.281640118576992e-08	7.11846762972299e-08	7.51099086141891e-08
b'1'	8827000	8924000	2867	7.349415069296472e-09	6.58027325239334e-09	8.808974742419086e-09
b'1'	8924000	9021000	2981	7.20085044590101e-08	7.037677957047009e-08	7.430201188742926e-08
b'1'	9021000	9118000	2885	7.613471716602451e-09	6.844329899699319e-09	9.073031389725065e-09
b'1'	9118000	9215000	2927	7.976626694388775e-09	7.207484877485643e-09	9.436186367511389e-09
b'1'	9215000	9312000	2831	7.664781488535685e-09	6.8956396716325526e-09	9.124341161658298e-09
b'1'	9312000	9409000	2958	7.222441674167929e-08	7.059269185313928e-08	7.451792417009845e-08
b'1'	9409000	9506000	3314	7.229809853547458e-08	7.066637364693455e-08	7.459160596389375e-08
b'1'	9506000	9603000	3292	5.606757646471089e-08	5.434835525487153e-08	5.942875633247774e-08
b'1'	9603000	9700000	3362	5.605073156943185e-08	5.433151035959249e-08	5.94119114371987e-08
b'1'	9700000	9797000	2789	7.122878120463674e-09	6.3537363035605415e-09	8.582437793586287e-09
b'1'	9797000	9894000	2772	7.237310855965274e-09	6.468169039062142e-09	8.696870529087887e-09
b'1'	9894000	9991000	2961	7.227605066863545e-08	7.064432578009542e-08	7.456955809705462e-08
b'1'	9991000	10088000	3101	4.0024787941951854e-08	3.791215964742578e-08	4.4034903825753146e-08
b'1'	10088000	10185000	3083	7.200923032920051e-08	7.03775054406605e-08	7.430273775761967e-08
b'1'	10185000	10282000	3454	6.402317665921723e-08	6.240518558476319e-08	6.781369184983314e-08
b'1'	10282000	10379000	3000	2.3943890812067563e-08	2.2092130999912765e-08	2.766244854047247e-08
b'1'	10379000	10476000	2756	7.792450296464555e-09	7.023308479561423e-09	9.252009969587168e-09
b'1'	10476000	10573000	2615	7.297268547299476e-08	7.134096058445474e-08	7.526619290141393e-08
b'1'	10573000	10670000	3386	0	0	7.059704820733272e-10
b'1'	10670000	10767000	3470	6.396925612520757e-08	6.235126505075353e-08	6.775977131582348e-08
b'1'	10767000	10864000	3150	0	0	7.059704820733272e-10
b'1'	10864000	10961000	3194	7.971473539975815e-09	7.202331723072683e-09	9.431033213098429e-09
b'1'	10961000	11058000	3064	7.253204711626404e-08	7.090032222772402e-08	7.48255545446832e-08
b'1'	11058000	11155000	3406	6.397995341274688e-08	6.236196233829284e-08	6.777046860336279e-08
b'1'	11155000	11252000	3800	7.362132806974516e-08	7.198960318120514e-08	7.591483549816433e-08
b'1'	11252000	11349000	3597	6.397539909479914e-08	6.23574080203451e-08	6.776591428541505e-08
b'1'	11349000	11446000	3440	6.395559214066475e-08	6.23376010662107e-08	6.774610733128065e-08
b'1'	11446000	11543000	3323	5.6020358398390104e-08	5.4301137188550743e-08	5.9381538266156956e-08
b'1'	11543000	11640000	3633	5.606090629227603e-08	5.434168508243667e-08	5.942208616004288e-08
b'1'	11640000	11737000	3610	1.0747782955005363e-11	0	7.167182650283326e-10
b'1'	11737000	11834000	3388	3.197488021899885e-08	3.03928566401933e-08	3.570422025578323e-08
b'1'	11834000	11931000	3417	3.208640045511734e-08	3.050437687631179e-08	3.581574049190172e-08
b'1'	11931000	12028000	3370	6.397413734671049e-08	6.235614627225645e-08	6.77646525373264e-08
b'1'	12028000	12125000	3451	1.6000745687675018e-08	1.4053369027747402e-08	1.8207121569671808e-08
b'1'	12125000	12222000	3394	6.400184942317888e-08	6.238385834872484e-08	6.779236461379479e-08
b'1'	12222000	12319000	3683	7.252860614713603e-08	7.0896881258596e-08	7.48221135755552e-08
b'1'	12319000	12416000	3757	7.290691379398466e-08	7.127518890544463e-08	7.520042122240383e-08
b'1'	12416000	12513000	3611	0	0	7.059704820733272e-10
b'1'	12513000	12610000	3572	6.397369345875119e-08	6.235570238429715e-08	6.77642086493671e-08
b'1'	12610000	12707000	3618	0	0	7.059704820733272e-10
b'1'	12707000	12804000	3787	7.322883358377432e-08	7.159710869523429e-08	7.552234101219349e-08
b'1'	12804000	12901000	3618	0	0	7.059704820733272e-10
b'1'	12901000	12998000	3532	7.994547468262668e-09	7.2254056513595355e-09	9.454107141385281e-09
b'1'	12998000	13095000	3448	2.3965384849657174e-08	2.2113625037502375e-08	2.768394257806208e-08
b'1'	13095000	13192000	3568	0	0	7.059704820733272e-10
b'1'	13192000	13289000	3537	0	0	7.059704820733272e-10
b'1'	13289000	13386000	3411	5.598190900888143e-08	5.426268779904207e-08	5.934308887664828e-08
b'1'	13386000	13483000	3383	3.202455109268298e-08	3.044252751387743e-08	3.575389112946736e-08
b'1'	13483000	13580000	3513	6.390502533135688e-08	6.228703425690284e-08	6.769554052197279e-08
b'1'	13580000	13677000	3410	5.603541004815555e-08	5.4316188838316186e-08	5.93965899159224e-08
b'1'	13677000	13774000	3666	7.232461560165317e-08	7.069289071311315e-08	7.461812303007233e-08
b'1'	13774000	13871000	3534	4.813678046434728e-08	4.744593779238965e-08	5.221999751771062e-08
b'1'	13871000	13968000	3561	3.205454221774117e-08	3.047251863893562e-08	3.578388225452555e-08
b'1'	13968000	14065000	3537	0	0	7.059704820733272e-10
b'1'	14065000	14162000	3573	6.391548006092461e-08	6.229748898647057e-08	6.770599525154052e-08
b'1'	14162000	14259000	3572	6.390722673391047e-08	6.228923565945643e-08	6.769774192452638e-08
b'1'	14259000	14356000	3533	4.804572708777945e-08	4.735488441582182e-08	5.212894414114279e-08
b'1'	14356000	14453000	3427	4.8049677072197465e-08	4.735883440023984e-08	5.213289412556081e-08
b'1'	14453000	14550000	3434	0	0	7.059704820733272e-10
b'1'	14550000	14647000	3695	7.210686450795908e-08	7.047513961941905e-08	7.440037193637825e-08
b'1'	14647000	14744000	3764	7.269638275095984e-08	7.106465786241981e-08	7.498989017937901e-08
b'1'	14744000	14841000	3572	6.394630914475428e-08	6.232831807030024e-08	6.773682433537019e-08
b'1'	14841000	14938000	3847	7.360824574334094e-08	7.197652085480092e-08	7.590175317176011e-08
b'1'	14938000	15035000	3649	5.6033168104751205e-08	5.4313946894911844e-08	5.9394347972518056e-08
b'1'	15035000	15132000	3611	0	0	7.059704820733272e-10
b'1'	15132000	15229000	3637	2.3981515641899524e-08	2.2129755829744725e-08	2.770007337030443e-08
b'1'	15229000	15326000	3666	7.234203545552346e-08	7.071031056698344e-08	7.463554288394263e-08
b'1'	15326000	15423000	3518	7.978443989559614e-09	7.209302172656482e-09	9.438003662682227e-09
b'1'	15423000	15520000	3632	1.5962782101242548e-08	1.4015405441314932e-08	1.816915798323934e-08
b'1'	15520000	15617000	3637	6.400581624235698e-08	6.238782516790294e-08	6.779633143297289e-08
b'1'	15617000	15714000	3723	7.260695134125297e-08	7.097522645271294e-08	7.490045876967214e-08
b'1'	15714000	15811000	3570	6.394177629971479e-08	6.232378522526075e-08	6.77322914903307e-08
b'1'	15811000	15908000	3276	8.028397532607913e-09	7.259255715704781e-09	9.487957205730527e-09
b'1'	15908000	16005000	3557	8.519126375165536e-11	0	7.911617458249826e-10
b'1'	16005000	16102000	3644	4.0044562085482444e-08	3.793193379095637e-08	4.4054677969283736e-08
b'1'	16102000	16199000	3353	7.197553418266158e-08	7.034380929412156e-08	7.426904161108075e-08
b'1'	16199000	16296000	3236	7.62971330905136e-09	6.860571492148228e-09	9.089272982173974e-09
b'1'	16296000	16393000	3362	5.606326951466616e-08	5.43440483048268e-08	5.942444938243301e-08
b'1'	16393000	16490000	3317	1.6013161580898852e-08	1.4065784920971236e-08	1.8219537462895643e-08
b'1'	16490000	16587000	3427	4.807268555105998e-08	4.738184287910235e-08	5.2155902604423325e-08
b'1'	16587000	16684000	3289	4.000197254748031e-08	3.788934425295423e-08	4.40120884312816e-08
b'1'	16684000	16781000	3291	4.004030667041751e-08	3.7927678375891435e-08	4.40504225542188e-08
b'1'	16781000	16878000	3039	5.599109348708885e-08	5.427187227724949e-08	5.9352273354855704e-08
b'1'	16878000	16975000	2770	7.3753057277956555e-09	6.6061639108925234e-09	8.83486540091827e-09
b'1'	16975000	17072000	2773	7.3712485506196634e-09	6.602106733716531e-09	8.830808223742277e-09
b'1'	17072000	17169000	2710	2.3995426307212306e-08	2.2143666495057507e-08	2.7713984035617213e-08
b'1'	17169000	17266000	2725	7.80512274799613e-09	7.035980931092998e-09	9.264682421118744e-09
b'1'	17266000	17363000	2806	7.205075554320269e-09	6.435933737417137e-09	8.664635227442883e-09
b'1'	17363000	17460000	2728	7.844349972133178e-09	7.075208155230046e-09	9.303909645255792e-09
b'1'	17460000	17557000	2647	7.276189195050774e-08	7.113016706196771e-08	7.505539937892691e-08
b'1'	17557000	17654000	2940	3.208097253337044e-08	3.049894895456489e-08	3.581031257015482e-08
b'1'	17654000	17751000	2964	7.221368552694496e-08	7.058196063840495e-08	7.450719295536412e-08
b'1'	17751000	17848000	2860	7.835690721261497e-09	7.066548904358365e-09	9.29525039438411e-09
b'1'	17848000	17945000	2903	7.250523394085103e-09	6.481381577181971e-09	8.710083067207717e-09
b'1'	17945000	18042000	2818	7.495005510015564e-09	6.725863693112432e-09	8.954565183138178e-09
b'1'	18042000	18139000	3033	7.209395310590451e-08	7.04622282173645e-08	7.438746053432367e-08
b'1'	18139000	18236000	3064	7.237166227122032e-08	7.07399373826803e-08	7.466516969963949e-08
b'1'	18236000	18333000	3060	7.221070852294547e-08	7.057898363440545e-08	7.450421595136464e-08
b'1'	18333000	18430000	2932	7.902899549811275e-09	7.133757732908143e-09	9.362459222933889e-09
b'1'	18430000	18527000	3089	7.234094050898607e-08	7.070921562044606e-08	7.463444793740523e-08
b'1'	18527000	18624000	3357	7.196134531434954e-08	7.032962042580952e-08	7.425485274276872e-08
b'1'	18624000	18721000	3470	5.597464773022832e-08	5.425542652038896e-08	5.933582759799517e-08
b'1'	18721000	18818000	3132	1.6029964389277725e-08	1.4082587729350109e-08	1.8236340271274515e-08
b'1'	18818000	18915000	2908	7.650662621904532e-09	6.8815208050014e-09	9.110222295027146e-09
b'1'	18915000	19012000	3112	4.00459790397519e-08	3.7933350745225826e-08	4.4056094923553193e-08
b'1'	19012000	19109000	3160	3.195461649316021e-08	3.037259291435466e-08	3.568395652994459e-08
b'1'	19109000	19206000	2907	7.677230621821482e-09	6.90808880491835e-09	9.136790294944095e-09
b'1'	19206000	19303000	2979	7.223434164870892e-08	7.06026167601689e-08	7.452784907712809e-08
b'1'	19303000	19400000	3254	7.889629979647143e-09	7.1204881627440105e-09	9.349189652769756e-09
b'1'	19400000	19497000	3290	4.000363163026317e-08	3.7891003335737095e-08	4.401374751406446e-08
b'1'	19497000	19594000	3394	6.393295076264164e-08	6.23149596881876e-08	6.772346595325755e-08
b'1'	19594000	19691000	3163	8.662496688955054e-11	0	7.925954489628778e-10
b'1'	19691000	19788000	3331	7.202166812479075e-08	7.038994323625074e-08	7.431517555320991e-08
b'1'	19788000	19885000	3467	3.1998837628622655e-08	3.0416814049817105e-08	3.5728177665407035e-08
b'1'	19885000	19982000	3556	3.19185973215154e-08	3.033657374270985e-08	3.564793735829978e-08
b'1'	19982000	20079000	3331	7.217060387283159e-08	7.053887898429157e-08	7.446411130125076e-08
b'1'	20079000	20176000	3712	7.278781438958215e-08	7.115608950104213e-08	7.508132181800133e-08
b'1'	20176000	20273000	3652	5.600071240517595e-08	5.4281491195336587e-08	5.93618922729428e-08
b'1'	20273000	20370000	3359	7.195809869651411e-08	7.032637380797408e-08	7.425160612493328e-08
b'1'	20370000	20467000	3401	6.390834117784853e-08	6.229035010339449e-08	6.769885636846444e-08
b'1'	20467000	20564000	3333	2.3926000787398286e-08	2.2074240975243487e-08	2.7644558515803193e-08
b'1'	20564000	20661000	3640	6.396928446944647e-08	6.235129339499243e-08	6.775979966006238e-08
b'1'	20661000	20758000	3451	1.59998544760911e-08	1.4052477816163486e-08	1.820623035808789e-08
b'1'	20758000	20855000	3383	3.1948834440210484e-08	3.0366810861404935e-08	3.5678174476994864e-08
b'1'	20855000	20952000	3414	5.602405586140713e-08	5.430483465156777e-08	5.938523572917398e-08
b'1'	20952000	21049000	3215	3.195062888820695e-08	3.03686053094014e-08	3.567996892499133e-08
b'1'	21049000	21146000	3303	7.20947669291271e-08	7.046304204058707e-08	7.438827435754627e-08
b'1'	21146000	21243000	3200	3.2010157544609515e-08	3.0428133965803966e-08	3.5739497581393895e-08
b'1'	21243000	21340000	3576	6.39331206562917e-08	6.231512958183766e-08	6.77236358469076e-08
b'1'	21340000	21437000	3540	6.715968967120364e-11	0	7.731301717445309e-10
b'1'	21437000	21534000	3707	7.23925022869705e-08	7.076077739843047e-08	7.468600971538967e-08
b'1'	21534000	21631000	3745	7.23496121282529e-08	7.071788723971289e-08	7.464311955667206e-08
b'1'	21631000	21728000	3539	4.804931959122096e-08	4.735847691926333e-08	5.21325366445843e-08
b'1'	21728000	21825000	3704	7.253198787251019e-08	7.090026298397017e-08	7.482549530092934e-08
b'1'	21825000	21922000	3727	7.265519771294039e-08	7.102347282440036e-08	7.494870514135956e-08
b'1'	21922000	22019000	3678	7.287357993298547e-08	7.124185504444546e-08	7.516708736140463e-08
b'1'	22019000	22116000	3570	3.2053866422372795e-08	3.0471842843567245e-08	3.5783206459157175e-08
b'1'	22116000	22213000	3542	0	0	7.059704820733272e-10
b'1'	22213000	22310000	3419	3.196318808718775e-11	0	7.37933670160515e-10
b'1'	22310000	22407000	3591	6.079151221794177e-11	0	7.66761994291269e-10
b'1'	22407000	22504000	3583	6.391869034659931e-08	6.230069927214527e-08	6.770920553721522e-08
b'1'	22504000	22601000	3224	0	0	7.059704820733272e-10
b'1'	22601000	22698000	3534	4.815374492077944e-08	4.746290224882181e-08	5.2236961974142785e-08
b'1'	22698000	22795000	3342	7.205821321090438e-08	7.042648832236435e-08	7.435172063932355e-08
b'1'	22795000	22892000	3305	7.208233420114321e-08	7.045060931260318e-08	7.437584162956238e-08
b'1'	22892000	22989000	3715	7.251235132737565e-08	7.088062643883562e-08	7.480585875579482e-08
b'1'	22989000	23086000	3756	7.286618191485263e-08	7.12344570263126e-08	7.51596893432718e-08
b'1'	23086000	23183000	3606	3.198806475644632e-08	3.040604117764077e-08	3.57174047932307e-08
b'1'	23183000	23280000	3592	3.204891373903124e-08	3.046689016022569e-08	3.577825377581562e-08
b'1'	23280000	23377000	3564	4.0007539355997755e-08	3.789491106147168e-08	4.401765523979905e-08
b'1'	23377000	23474000	3497	7.210184792124256e-08	7.047012303270253e-08	7.439535534966173e-08
b'1'	23474000	23571000	3479	5.597517888408674e-08	5.425595767424738e-08	5.933635875185359e-08
b'1'	23571000	23668000	3597	6.390386167151312e-08	6.228587059705908e-08	6.769437686212903e-08
b'1'	23668000	23765000	3712	7.27219547461324e-08	7.109022985759237e-08	7.501546217455157e-08
b'1'	23765000	23862000	3760	7.257120290003535e-08	7.093947801149533e-08	7.48647103284545e-08
b'1'	23862000	23959000	3724	7.248169900852668e-08	7.084997411998665e-08	7.477520643694585e-08
b'1'	23959000	24056000	3719	7.28074663945396e-08	7.117574150599958e-08	7.510097382295878e-08
b'1'	24056000	24153000	3661	1.602717437136326e-08	1.4079797711435644e-08	1.823355025336005e-08
b'1'	24153000	24250000	3386	3.192297298486652e-08	3.034094940606097e-08	3.56523130216509e-08
b'1'	24250000	24347000	3609	9.007798231908177e-11	0	7.96048464392409e-10
b'1'	24347000	24444000	836	7.315614035972895e-08	7.152441547118894e-08	7.544964778814811e-08
b'1'	24541000	24638000	1347	7.467612241598892e-08	7.304439752744891e-08	7.696962984440808e-08
b'1'	24638000	24735000	3786	7.3089032904779e-08	7.145730801623898e-08	7.538254033319818e-08
b'1'	24735000	24832000	3540	3.191377141422414e-08	3.033174783541859e-08	3.564311145100852e-08
b'1'	24832000	24929000	1263	7.238602197799038e-08	7.075429708945035e-08	7.467952940640955e-08
b'1'	24929000	25026000	1174	7.49755827354977e-08	7.334385784695768e-08	7.726909016391687e-08
b'1'	25026000	25123000	3869	7.348249906132098e-08	7.185077417278096e-08	7.577600648974015e-08
b'1'	25123000	25220000	3666	7.243312866433608e-08	7.080140377579605e-08	7.472663609275525e-08
b'1'	25220000	25317000	3036	1.5972063636995245e-08	1.402468697706763e-08	1.8178439518992036e-08
b'1'	25317000	25414000	2634	7.323592651482676e-08	7.160420162628674e-08	7.552943394324593e-08
b'1'	25414000	25511000	2705	4.0017528552914676e-08	3.79049002583886e-08	4.402764443671597e-08
b'1'	25511000	25608000	2878	7.812660425924207e-09	7.043518609021075e-09	9.272220099046821e-09
b'1'	25608000	25705000	2963	7.21843956211785e-08	7.055267073263848e-08	7.447790304959768e-08
b'1'	25705000	25802000	3250	7.816746462688877e-09	7.047604645785745e-09	9.27630613581149e-09
b'1'	25802000	25899000	2868	7.088874997228437e-09	6.319733180325305e-09	8.54843467035105e-09
b'1'	25899000	25996000	3284	3.205461325012165e-08	3.0472589671316104e-08	3.5783953286906033e-08
b'1'	25996000	26093000	3111	1.5983142197493395e-08	1.403576553756578e-08	1.8189518079490185e-08
b'1'	26093000	26190000	3428	0	0	7.059704820733272e-10
b'1'	26190000	26287000	3393	3.206125851398295e-08	3.04792349351774e-08	3.579059855076733e-08
b'1'	26287000	26384000	3107	2.4005562550604903e-08	2.2153802738450104e-08	2.772412027900981e-08
b'1'	26384000	26481000	3439	6.40009403461353e-08	6.238294927168126e-08	6.779145553675121e-08
b'1'	26481000	26578000	3459	4.000461079487928e-08	3.78919825003532e-08	4.401472667868057e-08
b'1'	26578000	26675000	3431	0	0	7.059704820733272e-10
b'1'	26675000	26772000	3729	7.261149948573959e-08	7.097977459719957e-08	7.490500691415876e-08
b'1'	26772000	26869000	3764	7.274836161334584e-08	7.111663672480582e-08	7.504186904176502e-08
b'1'	26869000	26966000	3634	5.605399545148553e-08	5.433477424164617e-08	5.941517531925238e-08
b'1'	26966000	27063000	3728	7.276555677470423e-08	7.11338318861642e-08	7.50590642031234e-08
b'1'	27063000	27160000	3507	7.205467310135899e-08	7.042294821281898e-08	7.434818052977815e-08
b'1'	27160000	27257000	3444	4.0000544513190186e-08	3.788791621866411e-08	4.401066039699148e-08
b'1'	27257000	27354000	3575	5.60593990659003e-08	5.434017785606094e-08	5.942057893366715e-08
b'1'	27354000	27451000	3354	4.003716234951695e-08	3.7924534054990875e-08	4.404727823331824e-08
b'1'	27451000	27548000	3320	7.203626618084236e-08	7.040454129230234e-08	7.432977360926154e-08
b'1'	27548000	27645000	3258	0	0	7.059704820733272e-10
b'1'	27645000	27742000	3327	2.39425332089165e-08	2.20907733967617e-08	2.7661090937321406e-08
b'1'	27742000	27839000	3364	6.395208192140765e-08	6.233409084695361e-08	6.774259711202356e-08
b'1'	27839000	27936000	3251	7.797966428918536e-09	7.028824612015404e-09	9.25752610204115e-09
b'1'	27936000	28033000	3518	4.807100259040314e-08	4.7380159918445513e-08	5.2154219643766486e-08
b'1'	28033000	28130000	2001	7.290864708713843e-08	7.127692219859841e-08	7.52021545155576e-08
b'1'	28130000	28227000	2880	7.62078246883616e-09	6.851640651933028e-09	9.080342141958774e-09
b'1'	28227000	28324000	3407	5.599383179824026e-08	5.4274610588400896e-08	5.935501166600711e-08
b'1'	28324000	28421000	3569	0	0	7.059704820733272e-10
