chrom	start	end	nSites	recombRate	CI95LO	CI95HI
b'1'	3104000	3201000	3210	4.7880995319930424e-08	4.631669898302151e-08	5.347294240309156e-08
b'1'	3201000	3298000	3507	4.05992858886644e-08	3.8226939658091924e-08	4.1730875022171704e-08
b'1'	3298000	3395000	3405	4.005404032684232e-08	3.768169409626985e-08	4.118562946034963e-08
b'1'	3395000	3492000	3494	4.0477932735455215e-08	3.810558650488274e-08	4.160952186896252e-08
b'1'	3492000	3589000	3480	4.0815321211097854e-08	3.844297498052538e-08	4.194691034460516e-08
b'1'	3589000	3686000	3644	4.045694288175127e-08	3.8084596651178796e-08	4.1588532015258576e-08
b'1'	3686000	3783000	3463	4.138462882002562e-08	3.901228258945315e-08	4.251621795353293e-08
b'1'	3783000	3880000	3617	4.105965129883792e-08	3.8687305068265445e-08	4.2191240432345225e-08
b'1'	3880000	3977000	2663	4.0331264182958816e-08	3.795891795238634e-08	4.146285331646612e-08
b'1'	3977000	4074000	2786	4.673928731615412e-08	4.517499097924521e-08	5.2331234399315256e-08
b'1'	4074000	4171000	3679	4.0788533328600445e-08	3.841618709802797e-08	4.192012246210775e-08
b'1'	4171000	4268000	3275	4.014500096191943e-08	3.777265473134695e-08	4.127659009542673e-08
b'1'	4268000	4365000	2673	3.988378077842846e-08	3.7511434547855984e-08	4.1015369911935764e-08
b'1'	4365000	4462000	3032	2.4014164649183824e-08	2.2474258402222617e-08	2.999285188335988e-08
b'1'	4462000	4559000	2950	5.5973392289099075e-08	5.4657083627029746e-08	5.989741206487969e-08
b'1'	4559000	4656000	2947	4.784681354209857e-08	4.628251720518966e-08	5.3438760625259706e-08
b'1'	4656000	4753000	2973	7.201079432007205e-08	7.00441258919615e-08	7.388169943978837e-08
b'1'	4753000	4850000	2801	4.6870206091692125e-08	4.5305909754783214e-08	5.246215317485326e-08
b'1'	4850000	4947000	2970	7.201794462673533e-08	7.005127619862478e-08	7.388884974645166e-08
b'1'	4947000	5044000	3081	4.744012387478067e-08	4.587582753787176e-08	5.3032070957941804e-08
b'1'	5044000	5141000	3060	7.198436855669933e-08	7.001770012858878e-08	7.385527367641566e-08
b'1'	5141000	5238000	3126	4.7652575798285715e-08	4.6088279461376803e-08	5.324452288144685e-08
b'1'	5238000	5335000	3144	4.672594216135296e-08	4.516164582444405e-08	5.231788924451409e-08
b'1'	5335000	5432000	3085	4.7133597250625685e-08	4.556930091371677e-08	5.272554433378682e-08
b'1'	5432000	5529000	2990	6.412092861482147e-08	6.218862807302553e-08	6.955828753349106e-08
b'1'	5529000	5626000	2827	4.7065807794636886e-08	4.5501511457727975e-08	5.265775487779802e-08
b'1'	5626000	5723000	3042	3.102647218393325e-11	0	3.062564477764124e-08
b'1'	5723000	5820000	2944	4.7203530905340485e-08	4.563923456843157e-08	5.279547798850162e-08
b'1'	5820000	5917000	2907	4.720535782037421e-08	4.56410614834653e-08	5.279730490353534e-08
b'1'	5917000	6014000	3699	4.077717158338832e-08	3.8404825352815844e-08	4.1908760716895624e-08
b'1'	6014000	6111000	3600	4.154920887009956e-08	3.9176862639527084e-08	4.2680798003606863e-08
b'1'	6111000	6208000	3611	4.143136554963512e-08	3.905901931906265e-08	4.256295468314243e-08
b'1'	6208000	6305000	3534	4.017344002516947e-08	3.7801093794597e-08	4.130502915867678e-08
b'1'	6305000	6402000	3449	4.1132869449598315e-08	3.876052321902584e-08	4.226445858310562e-08
b'1'	6402000	6499000	3430	4.1813316708818796e-08	3.944097047824632e-08	4.29449058423261e-08
b'1'	6499000	6596000	3312	4.0668128376073674e-08	3.82957821455012e-08	4.179971750958098e-08
b'1'	6596000	6693000	3314	4.035836058820193e-08	3.798601435762946e-08	4.148994972170924e-08
b'1'	6693000	6790000	3616	4.09815641231865e-08	3.8609217892614025e-08	4.2113153256693805e-08
b'1'	6790000	6887000	3436	4.06151689694372e-08	3.8242822738864726e-08	4.1746758102944505e-08
b'1'	6887000	6984000	3531	4.0532904024757065e-08	3.816055779418459e-08	4.166449315826437e-08
b'1'	6984000	7081000	3597	4.1279645881985754e-08	3.890729965141328e-08	4.241123501549306e-08
b'1'	7081000	7178000	3499	4.077884612666512e-08	3.840649989609265e-08	4.191043526017243e-08
b'1'	7178000	7275000	3748	4.070659477212568e-08	3.8334248541553205e-08	4.1838183905632985e-08
b'1'	7275000	7372000	3500	4.056611728853531e-08	3.8193771057962836e-08	4.1697706422042616e-08
b'1'	7372000	7469000	3716	4.0717825962055655e-08	3.834547973148318e-08	4.184941509556296e-08
b'1'	7469000	7566000	3489	4.0685254480559125e-08	3.831290824998665e-08	4.181684361406643e-08
b'1'	7566000	7663000	3391	4.037619375261017e-08	3.8003847522037696e-08	4.1507782886117476e-08
b'1'	7663000	7760000	3562	4.091916007258627e-08	3.85468138420138e-08	4.205074920609358e-08
b'1'	7760000	7857000	3468	4.1183255542910364e-08	3.881090931233789e-08	4.231484467641767e-08
b'1'	7857000	7954000	3373	4.015431264563531e-08	3.7781966415062836e-08	4.1285901779142616e-08
b'1'	7954000	8051000	3212	5.598495776926465e-08	5.4668649107195324e-08	5.990897754504526e-08
b'1'	8051000	8148000	3544	4.080914251058697e-08	3.84367962800145e-08	4.194073164409428e-08
b'1'	8148000	8245000	3310	4.035590958456288e-08	3.798356335399041e-08	4.148749871807019e-08
b'1'	8245000	8342000	2999	2.405349648932985e-08	2.2513590242368645e-08	3.0032183723505907e-08
b'1'	8342000	8439000	3092	4.6600714221850445e-08	4.5036417884941534e-08	5.219266130501158e-08
b'1'	8439000	8536000	2882	4.6356350636373505e-08	4.479205429946459e-08	5.194829771953464e-08
b'1'	8536000	8633000	2928	4.674593601568073e-08	4.518163967877182e-08	5.2337883098841864e-08
b'1'	8633000	8730000	2665	4.0170677063119396e-08	3.779833083254692e-08	4.13022661966267e-08
b'1'	8730000	8827000	2599	3.196337240680611e-08	3.0411699128051504e-08	3.795585536110399e-08
b'1'	8827000	8924000	2867	4.640943235269536e-08	4.484513601578645e-08	5.2001379435856495e-08
b'1'	8924000	9021000	2981	3.143291139125255e-11	0	3.062605121684856e-08
b'1'	9021000	9118000	2885	4.67959063934891e-08	4.5231610056580185e-08	5.238785347665023e-08
b'1'	9118000	9215000	2927	4.680465084886071e-08	4.5240354511951796e-08	5.239659793202184e-08
b'1'	9215000	9312000	2831	4.726834318554652e-08	4.570404684863761e-08	5.2860290268707655e-08
b'1'	9312000	9409000	2958	3.207325258513844e-08	3.0521579306383836e-08	3.8065735539436324e-08
b'1'	9409000	9506000	3314	4.080145555300076e-08	3.8429109322428284e-08	4.1933044686508064e-08
b'1'	9506000	9603000	3292	3.989140829900464e-08	3.751906206843217e-08	4.102299743251195e-08
b'1'	9603000	9700000	3362	4.0500836898929465e-08	3.812849066835699e-08	4.163242603243677e-08
b'1'	9700000	9797000	2789	4.7093601639939897e-08	4.5529305303030985e-08	5.268554872310103e-08
b'1'	9797000	9894000	2772	4.682685847413721e-08	4.5262562137228297e-08	5.241880555729834e-08
b'1'	9894000	9991000	2961	4.7988000834143984e-08	4.642370449723507e-08	5.357994791730512e-08
b'1'	9991000	10088000	3101	4.6963436992939556e-08	4.5399140656030644e-08	5.255538407610069e-08
b'1'	10088000	10185000	3083	4.7152859995373434e-08	4.558856365846452e-08	5.274480707853457e-08
b'1'	10185000	10282000	3454	4.1206930025495093e-08	3.883458379492262e-08	4.23385191590024e-08
b'1'	10282000	10379000	3000	1.598163134743993e-08	1.4486941020375864e-08	1.7286394134142368e-08
b'1'	10379000	10476000	2756	4.7335550468046905e-08	4.577125413113799e-08	5.292749755120804e-08
b'1'	10476000	10573000	2615	4.7979867240066214e-08	4.64155709031573e-08	5.357181432322735e-08
b'1'	10573000	10670000	3386	3.99405101406202e-08	3.7568163910047723e-08	4.1072099274127503e-08
b'1'	10670000	10767000	3470	4.096593803017961e-08	3.8593591799607136e-08	4.2097527163686916e-08
b'1'	10767000	10864000	3150	4.707576022993488e-08	4.551146389302597e-08	5.2667707313096016e-08
b'1'	10864000	10961000	3194	4.757511872365392e-08	4.601082238674501e-08	5.3167065806815055e-08
b'1'	10961000	11058000	3064	4.793878630270594e-08	4.637448996579703e-08	5.353073338586707e-08
b'1'	11058000	11155000	3406	4.011339969083626e-08	3.774105346026379e-08	4.124498882434357e-08
b'1'	11155000	11252000	3800	4.212933126632056e-08	3.975698503574809e-08	4.326092039982787e-08
b'1'	11252000	11349000	3597	4.141915141585719e-08	3.904680518528472e-08	4.25507405493645e-08
b'1'	11349000	11446000	3440	4.057506238676158e-08	3.820271615618911e-08	4.170665152026889e-08
b'1'	11446000	11543000	3323	4.023927355689178e-08	3.786692732631931e-08	4.137086269039909e-08
b'1'	11543000	11640000	3633	4.072322270513978e-08	3.8350876474567305e-08	4.1854811838647085e-08
b'1'	11640000	11737000	3610	4.125905112979357e-08	3.8886704899221097e-08	4.2390640263300876e-08
b'1'	11737000	11834000	3388	4.037897595438604e-08	3.8006629723813564e-08	4.1510565087893344e-08
b'1'	11834000	11931000	3417	4.0328544510291767e-08	3.795619827971929e-08	4.146013364379907e-08
b'1'	11931000	12028000	3370	4.0291020173670414e-08	3.791867394309794e-08	4.142260930717772e-08
b'1'	12028000	12125000	3451	4.148303383324447e-08	3.9110687602672e-08	4.261462296675178e-08
b'1'	12125000	12222000	3394	4.064522897958506e-08	3.8272882749012584e-08	4.1776818113092364e-08
b'1'	12222000	12319000	3683	4.059104441469559e-08	3.8218698184123115e-08	4.1722633548202894e-08
b'1'	12319000	12416000	3757	4.101979345833145e-08	3.8647447227758976e-08	4.2151382591838756e-08
b'1'	12416000	12513000	3611	4.131781268802189e-08	3.894546645744941e-08	4.244940182152919e-08
b'1'	12513000	12610000	3572	4.130607439389073e-08	3.893372816331826e-08	4.243766352739804e-08
b'1'	12610000	12707000	3618	4.121214055551889e-08	3.883979432494642e-08	4.23437296890262e-08
b'1'	12707000	12804000	3787	4.058660759650178e-08	3.8214261365929305e-08	4.1718196730009085e-08
b'1'	12804000	12901000	3618	4.12298658400361e-08	3.885751960946362e-08	4.23614549735434e-08
b'1'	12901000	12998000	3532	4.012754365929716e-08	3.7755197428724684e-08	4.1259132792804463e-08
b'1'	12998000	13095000	3448	4.0786959793884035e-08	3.841461356331156e-08	4.191854892739134e-08
b'1'	13095000	13192000	3568	4.0894455577538706e-08	3.852210934696623e-08	4.202604471104601e-08
b'1'	13192000	13289000	3537	4.0679727869325915e-08	3.830738163875344e-08	4.181131700283322e-08
b'1'	13289000	13386000	3411	4.003131958495033e-08	3.7658973354377854e-08	4.1162908718457634e-08
b'1'	13386000	13483000	3383	4.003320851374308e-08	3.76608622831706e-08	4.116479764725038e-08
b'1'	13483000	13580000	3513	4.035927928510841e-08	3.7986933054535935e-08	4.1490868418615715e-08
b'1'	13580000	13677000	3410	4.0363647389995826e-08	3.799130115942335e-08	4.149523652350313e-08
b'1'	13677000	13774000	3666	4.103338632460216e-08	3.866104009402969e-08	4.216497545810947e-08
b'1'	13774000	13871000	3534	4.010934560575906e-08	3.7736999375186586e-08	4.1240934739266365e-08
b'1'	13871000	13968000	3561	4.0852541147771884e-08	3.848019491719941e-08	4.198413028127919e-08
b'1'	13968000	14065000	3537	4.005690498458586e-08	3.7684558754013385e-08	4.1188494118093165e-08
b'1'	14065000	14162000	3573	4.09994591295705e-08	3.862711289899802e-08	4.21310482630778e-08
b'1'	14162000	14259000	3572	4.0822929835514776e-08	3.84505836049423e-08	4.195451896902208e-08
b'1'	14259000	14356000	3533	4.043291177710636e-08	3.8060565546533884e-08	4.1564500910613664e-08
b'1'	14356000	14453000	3427	4.0680307809631876e-08	3.83079615790594e-08	4.181189694313918e-08
b'1'	14453000	14550000	3434	4.0630019976347975e-08	3.82576737457755e-08	4.176160910985528e-08
b'1'	14550000	14647000	3695	4.048163225987143e-08	3.8109286029298955e-08	4.1613221393378735e-08
b'1'	14647000	14744000	3764	4.183469547983693e-08	3.9462349249264454e-08	4.2966284613344234e-08
b'1'	14744000	14841000	3572	4.15156547883216e-08	3.914330855774913e-08	4.264724392182891e-08
b'1'	14841000	14938000	3847	4.1455189827227795e-08	3.908284359665532e-08	4.25867789607351e-08
b'1'	14938000	15035000	3649	4.054829786678835e-08	3.8175951636215875e-08	4.1679887000295655e-08
b'1'	15035000	15132000	3611	4.1401414793644435e-08	3.902906856307196e-08	4.253300392715174e-08
b'1'	15132000	15229000	3637	4.08020320576414e-08	3.8429685827068926e-08	4.1933621191148706e-08
b'1'	15229000	15326000	3666	4.094016504321763e-08	3.8567818812645156e-08	4.2071754176724936e-08
b'1'	15326000	15423000	3518	4.000974566814204e-08	3.7637399437569564e-08	4.1141334801649344e-08
b'1'	15423000	15520000	3632	4.111808715599394e-08	3.8745740925421464e-08	4.2249676289501244e-08
b'1'	15520000	15617000	3637	4.098279065570562e-08	3.8610444425133144e-08	4.2114379789212924e-08
b'1'	15617000	15714000	3723	4.068468622151525e-08	3.831233999094278e-08	4.181627535502256e-08
b'1'	15714000	15811000	3570	4.0435073497725485e-08	3.806272726715301e-08	4.156666263123279e-08
b'1'	15811000	15908000	3276	3.993545352840272e-08	3.7563107297830245e-08	4.1067042661910025e-08
b'1'	15908000	16005000	3557	4.0462196701158096e-08	3.808985047058562e-08	4.15937858346654e-08
b'1'	16005000	16102000	3644	4.009642956555632e-08	3.7724083334983846e-08	4.1228018699063626e-08
b'1'	16102000	16199000	3353	4.0591949712507324e-08	3.821960348193485e-08	4.172353884601463e-08
b'1'	16199000	16296000	3236	1.165859607739777e-11	0	3.0606276901534705e-08
b'1'	16296000	16393000	3362	4.060464483943001e-08	3.8232298608857536e-08	4.1736233972937316e-08
b'1'	16393000	16490000	3317	4.001439962038405e-08	3.764205338981158e-08	4.114598875389136e-08
b'1'	16490000	16587000	3427	4.056758912755825e-08	3.819524289698578e-08	4.169917826106556e-08
b'1'	16587000	16684000	3289	4.009889980892116e-08	3.772655357834869e-08	4.123048894242847e-08
b'1'	16684000	16781000	3291	3.9921228499713186e-08	3.754888226914071e-08	4.105281763322049e-08
b'1'	16781000	16878000	3039	5.5959966396162896e-08	5.464365773409357e-08	5.98839861719435e-08
b'1'	16878000	16975000	2770	4.664564550933446e-08	4.508134917242555e-08	5.223759259249559e-08
b'1'	16975000	17072000	2773	4.62230280975946e-08	4.465873176068569e-08	5.181497518075573e-08
b'1'	17072000	17169000	2710	4.776898902306084e-08	4.6204692686151927e-08	5.336093610622197e-08
b'1'	17169000	17266000	2725	4.763006463197822e-08	4.606576829506931e-08	5.3222011715139355e-08
b'1'	17266000	17363000	2806	4.732304619233273e-08	4.575874985542382e-08	5.291499327549386e-08
b'1'	17363000	17460000	2728	4.751074809822472e-08	4.594645176131581e-08	5.3102695181385853e-08
b'1'	17460000	17557000	2647	4.011558906856122e-08	3.7743242837988747e-08	4.1247178202068527e-08
b'1'	17557000	17654000	2940	4.7440902052975574e-08	4.587660571606666e-08	5.303284913613671e-08
b'1'	17654000	17751000	2964	5.5980194906432004e-08	5.4663886244362675e-08	5.99042146822126e-08
b'1'	17751000	17848000	2860	4.6996498228527404e-08	4.543220189161849e-08	5.258844531168854e-08
b'1'	17848000	17945000	2903	4.651143742781941e-08	4.49471410909105e-08	5.210338451098054e-08
b'1'	17945000	18042000	2818	4.765479111528383e-08	4.609049477837492e-08	5.3246738198444966e-08
b'1'	18042000	18139000	3033	2.40692424870564e-08	2.2529336240095192e-08	3.0047929721232454e-08
b'1'	18139000	18236000	3064	6.397764281303057e-08	6.204534227123463e-08	6.941500173170017e-08
b'1'	18236000	18333000	3060	4.790613614447359e-08	4.634183980756468e-08	5.349808322763472e-08
b'1'	18333000	18430000	2932	4.693032645555437e-08	4.536603011864546e-08	5.2522273538715505e-08
b'1'	18430000	18527000	3089	4.7634183994696496e-08	4.6069887657787584e-08	5.322613107785763e-08
b'1'	18527000	18624000	3357	4.0157877835537524e-08	3.778553160496505e-08	4.128946696904483e-08
b'1'	18624000	18721000	3470	4.0207821415156395e-08	3.783547518458392e-08	4.13394105486637e-08
b'1'	18721000	18818000	3132	4.713066697167454e-08	4.556637063476563e-08	5.272261405483567e-08
b'1'	18818000	18915000	2908	4.663517446035646e-08	4.507087812344755e-08	5.2227121543517594e-08
b'1'	18915000	19012000	3112	4.728006275530169e-08	4.571576641839278e-08	5.2872009838462825e-08
b'1'	19012000	19109000	3160	4.769401198344004e-08	4.612971564653113e-08	5.3285959066601177e-08
b'1'	19109000	19206000	2907	4.713065700824512e-08	4.5566360671336207e-08	5.272260409140625e-08
b'1'	19206000	19303000	2979	1.5928376130019438e-08	1.4433685802955372e-08	1.7233138916721875e-08
b'1'	19303000	19400000	3254	3.206434493566415e-08	3.051267165690955e-08	3.8056827889962035e-08
b'1'	19400000	19497000	3290	6.410852311448524e-08	6.21762225726893e-08	6.954588203315483e-08
b'1'	19497000	19594000	3394	4.001094952527005e-08	3.763860329469758e-08	4.114253865877736e-08
b'1'	19594000	19691000	3163	4.771787302265163e-08	4.615357668574272e-08	5.3309820105812766e-08
b'1'	19691000	19788000	3331	4.031562778295597e-08	3.7943281552383495e-08	4.1447216916463275e-08
b'1'	19788000	19885000	3467	4.123709241846948e-08	3.8864746187897004e-08	4.2368681551976784e-08
b'1'	19885000	19982000	3556	4.0912681782059516e-08	3.854033555148704e-08	4.204427091556682e-08
b'1'	19982000	20079000	3331	4.041648792261224e-08	3.804414169203976e-08	4.154807705611954e-08
b'1'	20079000	20176000	3712	4.0614569789405446e-08	3.824222355883297e-08	4.174615892291275e-08
b'1'	20176000	20273000	3652	4.057948546229412e-08	3.8207139231721646e-08	4.1711074595801426e-08
b'1'	20273000	20370000	3359	4.0435693291749153e-08	3.806334706117668e-08	4.156728242525646e-08
b'1'	20370000	20467000	3401	4.06381638774217e-08	3.826581764684923e-08	4.176975301092901e-08
b'1'	20467000	20564000	3333	4.0411497275168897e-08	3.803915104459642e-08	4.15430864086762e-08
b'1'	20564000	20661000	3640	4.080813929631363e-08	3.8435793065741156e-08	4.1939728429820936e-08
b'1'	20661000	20758000	3451	4.1465417115751365e-08	3.909307088517889e-08	4.259700624925867e-08
b'1'	20758000	20855000	3383	3.9895836184468625e-08	3.752348995389615e-08	4.102742531797593e-08
b'1'	20855000	20952000	3414	4.023035800538726e-08	3.7858011774814787e-08	4.1361947138894567e-08
b'1'	20952000	21049000	3215	8.009033102044875e-09	1.3630751847165159e-09	9.16370874603329e-09
b'1'	21049000	21146000	3303	4.0515587584412904e-08	3.814324135384043e-08	4.164717671792021e-08
b'1'	21146000	21243000	3200	3.428116237617537e-12	0	3.0598046421694925e-08
b'1'	21243000	21340000	3576	4.107902570270856e-08	3.870667947213609e-08	4.221061483621587e-08
b'1'	21340000	21437000	3540	4.0370772272735746e-08	3.799842604216327e-08	4.150236140624305e-08
b'1'	21437000	21534000	3707	4.046166142450129e-08	3.808931519392882e-08	4.15932505580086e-08
b'1'	21534000	21631000	3745	4.085463209368543e-08	3.8482285863112956e-08	4.1986221227192736e-08
b'1'	21631000	21728000	3539	4.0170767077550775e-08	3.77984208469783e-08	4.130235621105808e-08
b'1'	21728000	21825000	3704	4.088002784459532e-08	3.850768161402284e-08	4.201161697810262e-08
b'1'	21825000	21922000	3727	4.051708072456083e-08	3.8144734493988354e-08	4.1648669858068134e-08
b'1'	21922000	22019000	3678	4.099014641515502e-08	3.8617800184582546e-08	4.2121735548662326e-08
b'1'	22019000	22116000	3570	4.069691512865406e-08	3.832456889808159e-08	4.182850426216137e-08
b'1'	22116000	22213000	3542	4.120718976179326e-08	3.8834843531220785e-08	4.2338778895300565e-08
b'1'	22213000	22310000	3419	4.054666455149538e-08	3.817431832092291e-08	4.167825368500269e-08
b'1'	22310000	22407000	3591	4.177481252044827e-08	3.94024662898758e-08	4.290640165395558e-08
b'1'	22407000	22504000	3583	4.1031592220172234e-08	3.865924598959976e-08	4.216318135367954e-08
b'1'	22504000	22601000	3224	0	0	3.059461830545731e-08
b'1'	22601000	22698000	3534	4.05158067798603e-08	3.8143460549287824e-08	4.1647395913367604e-08
b'1'	22698000	22795000	3342	4.04155094451292e-08	3.804316321455673e-08	4.154709857863651e-08
b'1'	22795000	22892000	3305	4.0283599823713005e-08	3.791125359314053e-08	4.141518895722031e-08
b'1'	22892000	22989000	3715	4.08482410690578e-08	3.8475894838485325e-08	4.1979830202565105e-08
b'1'	22989000	23086000	3756	4.110307742134539e-08	3.873073119077292e-08	4.22346665548527e-08
b'1'	23086000	23183000	3606	4.133393763963319e-08	3.896159140906072e-08	4.24655267731405e-08
b'1'	23183000	23280000	3592	4.1021099698285983e-08	3.864875346771351e-08	4.215268883179329e-08
b'1'	23280000	23377000	3564	4.119328699851072e-08	3.882094076793824e-08	4.232487613201802e-08
b'1'	23377000	23474000	3497	4.103117169473711e-08	3.8658825464164635e-08	4.2162760828244414e-08
b'1'	23474000	23571000	3479	4.0628469117022676e-08	3.82561228864502e-08	4.176005825052998e-08
b'1'	23571000	23668000	3597	4.093262066574218e-08	3.8560274435169705e-08	4.2064209799249485e-08
b'1'	23668000	23765000	3712	4.0651617255680435e-08	3.827927102510796e-08	4.178320638918774e-08
b'1'	23765000	23862000	3760	4.0950137405374484e-08	3.857779117480201e-08	4.208172653888179e-08
b'1'	23862000	23959000	3724	4.0476234142521175e-08	3.81038879119487e-08	4.160782327602848e-08
b'1'	23959000	24056000	3719	4.0739275507779374e-08	3.83669292772069e-08	4.187086464128668e-08
b'1'	24056000	24153000	3661	4.056620592870056e-08	3.8193859698128085e-08	4.1697795062207865e-08
b'1'	24153000	24250000	3386	3.9903505963728235e-08	3.753115973315576e-08	4.103509509723554e-08
b'1'	24250000	24347000	3609	4.09135661223128e-08	3.854121989174033e-08	4.2045155255820107e-08
b'1'	24347000	24444000	836	0	0	3.059461830545731e-08
b'1'	24541000	24638000	1347	4.6772542151482735e-08	4.520824581457382e-08	5.236448923464387e-08
b'1'	24638000	24735000	3786	4.1062196439706725e-08	3.868985020913425e-08	4.219378557321403e-08
b'1'	24735000	24832000	3540	4.010656546538239e-08	3.7734219234809913e-08	4.1238154598889693e-08
b'1'	24832000	24929000	1263	6.404818475765845e-08	6.211588421586251e-08	6.948554367632804e-08
b'1'	24929000	25026000	1174	4.423384109375178e-08	4.266954475684287e-08	4.9825788176912914e-08
b'1'	25026000	25123000	3869	6.406514852695756e-08	6.213284798516162e-08	6.950250744562715e-08
b'1'	25123000	25220000	3666	4.072374217773612e-08	3.8351395947163644e-08	4.1855331311243424e-08
b'1'	25220000	25317000	3036	7.203279151084772e-08	7.006612308273717e-08	7.390369663056405e-08
b'1'	25317000	25414000	2634	4.0191695089278966e-08	3.781934885870649e-08	4.132328422278627e-08
b'1'	25414000	25511000	2705	7.99200147835571e-09	1.3460435610273506e-09	9.146677122344124e-09
b'1'	25511000	25608000	2878	4.715730368489789e-08	4.5593007347988977e-08	5.274925076805902e-08
b'1'	25608000	25705000	2963	4.7986077892264565e-08	4.642178155535565e-08	5.35780249754257e-08
b'1'	25705000	25802000	3250	1.599435361611864e-08	1.4499663289054575e-08	1.729911640282108e-08
b'1'	25802000	25899000	2868	4.684736492973068e-08	4.528306859282177e-08	5.243931201289181e-08
b'1'	25899000	25996000	3284	4.035941946025345e-08	3.798707322968098e-08	4.149100859376076e-08
b'1'	25996000	26093000	3111	4.715484374852901e-08	4.55905474116201e-08	5.2746790831690145e-08
b'1'	26093000	26190000	3428	4.077562965679285e-08	3.840328342622038e-08	4.190721879030016e-08
b'1'	26190000	26287000	3393	4.0047491948743044e-08	3.767514571817057e-08	4.117908108225035e-08
b'1'	26287000	26384000	3107	4.685243992275762e-08	4.528814358584871e-08	5.244438700591875e-08
b'1'	26384000	26481000	3439	4.043333986100519e-08	3.806099363043271e-08	4.156492899451249e-08
b'1'	26481000	26578000	3459	4.121296511519561e-08	3.884061888462314e-08	4.234455424870292e-08
b'1'	26578000	26675000	3431	4.084485419018567e-08	3.8472507959613196e-08	4.1976443323692976e-08
b'1'	26675000	26772000	3729	4.0643601848489664e-08	3.827125561791719e-08	4.177519098199697e-08
b'1'	26772000	26869000	3764	4.1354963224256466e-08	3.898261699368399e-08	4.248655235776377e-08
b'1'	26869000	26966000	3634	4.1011391882358745e-08	3.863904565178627e-08	4.214298101586605e-08
b'1'	26966000	27063000	3728	4.081338899292207e-08	3.84410427623496e-08	4.194497812642938e-08
b'1'	27063000	27160000	3507	4.0599599908474614e-08	3.822725367790214e-08	4.173118904198192e-08
b'1'	27160000	27257000	3444	4.070838681515642e-08	3.8336040584583944e-08	4.1839975948663724e-08
