chrom	start	end	nSites	recombRate	CI95LO	CI95HI
b'1'	5626000	5723000	3042	3.599756446615151e-08	3.5308480298647044e-08	3.651355091971572e-08
b'1'	5723000	5820000	2944	2.4021482992126093e-08	2.3297369911518156e-08	2.4595774539776412e-08
b'1'	5820000	5917000	2907	7.997698746600914e-09	9.173061854580135e-10	8.438925490631044e-09
b'1'	5917000	6014000	3699	2.4677304218305743e-08	2.3953191137697806e-08	2.5251595765956062e-08
b'1'	6014000	6111000	3600	2.4000006261700532e-08	2.3275893181092595e-08	2.457429780935085e-08
b'1'	6111000	6208000	3611	0	0	5.698557181688102e-10
b'1'	6208000	6305000	3534	3.914065401597496e-09	2.8415944007016937e-09	4.656138560074794e-09
b'1'	6305000	6402000	3449	2.431738426701058e-08	2.359327118640264e-08	2.4891675814660898e-08
b'1'	6402000	6499000	3430	1.9993553361515227e-08	1.9355569295938425e-08	2.0478980349010656e-08
b'1'	6499000	6596000	3312	2.447012969146078e-08	2.3746016610852843e-08	2.50444212391111e-08
b'1'	6596000	6693000	3314	2.4448882313168216e-08	2.372476923256028e-08	2.5023173860818535e-08
b'1'	6693000	6790000	3616	8.006624347426496e-09	9.262317862835957e-10	8.447851091456627e-09
b'1'	6790000	6887000	3436	2.4022533640053753e-08	2.3298420559445816e-08	2.4596825187704072e-08
b'1'	6887000	6984000	3531	3.926223362247454e-09	2.853752361351651e-09	4.6682965207247516e-09
b'1'	6984000	7081000	3597	2.7997863103545248e-08	2.690691568225579e-08	2.8815813655279972e-08
b'1'	7081000	7178000	3499	2.439921914825815e-08	2.3675106067650215e-08	2.497351069590847e-08
b'1'	7178000	7275000	3748	2.4600781988207425e-08	2.3876668907599488e-08	2.5175073535857744e-08
b'1'	7275000	7372000	3500	2.4422629041667454e-08	2.3698515961059517e-08	2.4996920589317773e-08
b'1'	7372000	7469000	3716	2.4683500268926486e-08	2.395938718831855e-08	2.5257791816576805e-08
b'1'	7469000	7566000	3489	2.442377152922369e-08	2.3699658448615755e-08	2.499806307687401e-08
b'1'	7566000	7663000	3391	2.4107209369615786e-08	2.338309628900785e-08	2.4681500917266105e-08
b'1'	7663000	7760000	3562	2.4106326618357714e-08	2.3382213537749778e-08	2.4680618166008034e-08
b'1'	7760000	7857000	3468	2.411401988897895e-08	2.3389906808371015e-08	2.468831143662927e-08
b'1'	7857000	7954000	3373	2.4138090203154327e-08	2.341397712254639e-08	2.4712381750804647e-08
b'1'	7954000	8051000	3212	3.986592382387211e-09	2.914121381491408e-09	4.728665540864509e-09
b'1'	8051000	8148000	3544	2.8331149630042643e-11	0	5.981868677988528e-10
b'1'	8148000	8245000	3310	2.4354890306029993e-08	2.3630777225422056e-08	2.4929181853680312e-08
b'1'	8245000	8342000	2999	2.424369808871584e-08	2.3519585008107903e-08	2.481798963636616e-08
b'1'	8342000	8439000	3092	2.399870156779539e-08	2.3274588487187453e-08	2.457299311544571e-08
b'1'	8439000	8536000	2882	3.9271348442567594e-09	2.8546638433609567e-09	4.669208002734057e-09
b'1'	8536000	8633000	2928	2.5390088339038535e-12	0	5.723947270027141e-10
b'1'	8633000	8730000	2665	2.4588621622591746e-08	2.386450854198381e-08	2.5162913170242065e-08
b'1'	8730000	8827000	2599	2.4246476124747506e-08	2.352236304413957e-08	2.4820767672397825e-08
b'1'	8827000	8924000	2867	4.016670129157281e-09	2.944199128261478e-09	4.758743287634579e-09
b'1'	8924000	9021000	2981	2.433982542895307e-08	2.3615712348345134e-08	2.491411697660339e-08
b'1'	9021000	9118000	2885	3.90610410613551e-09	2.8336331052397074e-09	4.648177264612808e-09
b'1'	9118000	9215000	2927	0	0	5.698557181688102e-10
b'1'	9215000	9312000	2831	2.400315960122255e-08	2.3279046520614614e-08	2.457745114887287e-08
b'1'	9312000	9409000	2958	2.4343847004047187e-08	2.361973392343925e-08	2.4918138551697506e-08
b'1'	9409000	9506000	3314	2.436988275364534e-08	2.3645769673037403e-08	2.494417430129566e-08
b'1'	9506000	9603000	3292	2.4035822149322962e-08	2.3311709068715026e-08	2.461011369697328e-08
b'1'	9603000	9700000	3362	2.4225918155647146e-08	2.350180507503921e-08	2.4800209703297466e-08
b'1'	9700000	9797000	2789	3.767946211985712e-09	2.695475211089909e-09	4.51001937046301e-09
b'1'	9797000	9894000	2772	3.8279662544206215e-09	2.755495253524819e-09	4.5700394128979195e-09
b'1'	9894000	9991000	2961	2.4329787703263512e-08	2.3605674622655576e-08	2.490407925091383e-08
b'1'	9991000	10088000	3101	3.5557728063423206e-11	0	6.054134462322334e-10
b'1'	10088000	10185000	3083	3.201314868597293e-08	3.141487712035129e-08	3.251842726050924e-08
b'1'	10185000	10282000	3454	2.43532152688763e-08	2.3629102188268364e-08	2.492750681652662e-08
b'1'	10282000	10379000	3000	2.4179654968083237e-08	2.34555418874753e-08	2.4753946515733557e-08
b'1'	10379000	10476000	2756	3.885607098621667e-09	2.8131360977258643e-09	4.627680257098965e-09
b'1'	10476000	10573000	2615	2.4426018969692548e-08	2.370190588908461e-08	2.5000310517342867e-08
b'1'	10573000	10670000	3386	2.406699419844316e-08	2.3342881117835224e-08	2.464128574609348e-08
b'1'	10670000	10767000	3470	2.4239046111981386e-08	2.351493303137345e-08	2.4813337659631705e-08
b'1'	10767000	10864000	3150	3.986748619267621e-09	2.9142776183718184e-09	4.728821777744919e-09
b'1'	10864000	10961000	3194	3.8328136346201346e-09	2.760342633724332e-09	4.5748867930974325e-09
b'1'	10961000	11058000	3064	2.414884568227498e-08	2.3424732601667044e-08	2.47231372299253e-08
b'1'	11058000	11155000	3406	2.4140805280619006e-08	2.341669220001107e-08	2.4715096828269325e-08
b'1'	11155000	11252000	3800	2.4894845757888244e-08	2.4170732677280308e-08	2.5469137305538564e-08
b'1'	11252000	11349000	3597	1.59931426389612e-08	1.5647950630650357e-08	1.6662780939326906e-08
b'1'	11349000	11446000	3440	2.41875815633255e-08	2.3463468482717562e-08	2.4761873110975818e-08
b'1'	11446000	11543000	3323	2.4127524029192785e-08	2.340341094858485e-08	2.4701815576843104e-08
b'1'	11543000	11640000	3633	2.4231310282056e-08	2.3507197201448062e-08	2.4805601829706318e-08
b'1'	11640000	11737000	3610	3.201334748215749e-08	3.1415075916535846e-08	3.2518626056693796e-08
b'1'	11737000	11834000	3388	2.405428127047954e-08	2.3330168189871602e-08	2.4628572818129858e-08
b'1'	11834000	11931000	3417	2.4082198005236447e-08	2.335808492462851e-08	2.4656489552886767e-08
b'1'	11931000	12028000	3370	2.4162076429421e-08	2.3437963348813064e-08	2.473636797707132e-08
b'1'	12028000	12125000	3451	2.443040765636252e-08	2.3706294575754584e-08	2.500469920401284e-08
b'1'	12125000	12222000	3394	2.414380659195063e-08	2.3419693511342695e-08	2.471809813960095e-08
b'1'	12222000	12319000	3683	2.4845627189543454e-08	2.4121514108935517e-08	2.5419918737193773e-08
b'1'	12319000	12416000	3757	2.4760692475235045e-08	2.4036579394627108e-08	2.5334984022885364e-08
b'1'	12416000	12513000	3611	2.145887418275641e-11	0	5.913145923515666e-10
b'1'	12513000	12610000	3572	2.001251625857221e-08	1.9374532192995408e-08	2.0497943246067638e-08
b'1'	12610000	12707000	3618	8.013790286366982e-09	9.333977252240822e-10	8.455017030397113e-09
b'1'	12707000	12804000	3787	2.4772951702120298e-08	2.404883862151236e-08	2.5347243249770617e-08
b'1'	12804000	12901000	3618	3.199839572436121e-08	3.140012415873957e-08	3.250367429889752e-08
b'1'	12901000	12998000	3532	3.905052105414628e-09	2.832581104518825e-09	4.6471252638919256e-09
b'1'	12998000	13095000	3448	2.430747756498098e-08	2.3583364484373042e-08	2.4881769112631298e-08
b'1'	13095000	13192000	3568	2.0759029157140447e-11	0	5.906147473259506e-10
b'1'	13192000	13289000	3537	4.011639971562762e-09	2.9391689706669595e-09	4.75371313004006e-09
b'1'	13289000	13386000	3411	2.4211022270358135e-08	2.3486909189750198e-08	2.4785313818008454e-08
b'1'	13386000	13483000	3383	2.414069933328971e-08	2.3416586252681774e-08	2.471499088094003e-08
b'1'	13483000	13580000	3513	2.41205838134638e-08	2.3396470732855865e-08	2.469487536111412e-08
b'1'	13580000	13677000	3410	2.4141983262892577e-08	2.341787018228464e-08	2.4716274810542896e-08
b'1'	13677000	13774000	3666	2.4791074235440087e-08	2.406696115483215e-08	2.5365365783090407e-08
b'1'	13774000	13871000	3534	3.955531648823368e-09	2.8830606479275655e-09	4.697604807300666e-09
b'1'	13871000	13968000	3561	3.599448312529084e-08	3.530539895778638e-08	3.651046957885505e-08
b'1'	13968000	14065000	3537	8.00072294805273e-09	9.203303869098292e-10	8.44194969208286e-09
b'1'	14065000	14162000	3573	1.600743852824795e-08	1.5662246519937107e-08	1.6677076828613655e-08
b'1'	14162000	14259000	3572	2.0001020522412617e-08	1.9363036456835816e-08	2.0486447509908046e-08
b'1'	14259000	14356000	3533	3.9055279450614005e-09	2.8330569441655978e-09	4.647601103538698e-09
b'1'	14356000	14453000	3427	1.9997074660792985e-08	1.9359090595216184e-08	2.0482501648288414e-08
b'1'	14453000	14550000	3434	2.401155071988894e-08	2.3287437639281003e-08	2.458584226753926e-08
b'1'	14550000	14647000	3695	2.450578635746855e-08	2.3781673276860613e-08	2.508007790511887e-08
b'1'	14647000	14744000	3764	2.4712938445124394e-08	2.3988825364516458e-08	2.5287229992774714e-08
b'1'	14744000	14841000	3572	2.000972727135734e-08	1.9371743205780537e-08	2.0495154258852768e-08
b'1'	14841000	14938000	3847	2.4620774210594175e-08	2.389666112998624e-08	2.5195065758244495e-08
b'1'	14938000	15035000	3649	2.446084433353041e-08	2.3736731252922473e-08	2.503513588118073e-08
b'1'	15035000	15132000	3611	0	0	5.698557181688102e-10
b'1'	15132000	15229000	3637	2.4290761807772142e-08	2.3566648727164205e-08	2.486505335542246e-08
b'1'	15229000	15326000	3666	2.485790428188837e-08	2.4133791201280432e-08	2.5432195829538688e-08
b'1'	15326000	15423000	3518	3.198050698806643e-08	3.1382235422444787e-08	3.2485785562602736e-08
b'1'	15423000	15520000	3632	2.4215301541824132e-08	2.3491188461216195e-08	2.478959308947445e-08
b'1'	15520000	15617000	3637	2.4224865059807944e-08	2.3500751979200008e-08	2.4799156607458264e-08
b'1'	15617000	15714000	3723	2.4658663844330645e-08	2.393455076372271e-08	2.5232955391980964e-08
b'1'	15714000	15811000	3570	2.7983965407869045e-08	2.6893017986579587e-08	2.880191595960377e-08
b'1'	15811000	15908000	3276	3.706137476293751e-09	2.633666475397948e-09	4.448210634771049e-09
b'1'	15908000	16005000	3557	3.200928394900065e-08	3.141101238337901e-08	3.251456252353696e-08
b'1'	16005000	16102000	3644	2.4542224852065628e-08	2.381811177145769e-08	2.5116516399715947e-08
b'1'	16102000	16199000	3353	2.424819747896429e-08	2.3524084398356352e-08	2.4822489026614608e-08
b'1'	16199000	16296000	3236	3.503544881556541e-09	2.431073880660738e-09	4.245618040033839e-09
b'1'	16296000	16393000	3362	2.41673568644976e-08	2.3443243783889663e-08	2.474164841214792e-08
b'1'	16393000	16490000	3317	2.4210081467092615e-08	2.348596838648468e-08	2.4784373014742935e-08
b'1'	16490000	16587000	3427	2.0005237157405253e-08	1.9367253091828452e-08	2.0490664144900682e-08
b'1'	16587000	16684000	3289	2.411005822329885e-08	2.3385945142690913e-08	2.468434977094917e-08
b'1'	16684000	16781000	3291	2.4071979885644698e-08	2.334786680503676e-08	2.4646271433295017e-08
b'1'	16781000	16878000	3039	2.0013072664570726e-08	1.9375088598993925e-08	2.0498499652066155e-08
b'1'	16878000	16975000	2770	3.865656276002019e-09	2.7931852751062163e-09	4.607729434479317e-09
b'1'	16975000	17072000	2773	3.801094284014514e-09	2.728623283118711e-09	4.543167442491812e-09
b'1'	17072000	17169000	2710	2.0020244358250625e-08	1.9382260292673823e-08	2.0505671345746054e-08
b'1'	17169000	17266000	2725	3.5448186456328757e-09	2.472347644737073e-09	4.286891804110174e-09
b'1'	17266000	17363000	2806	1.1988116185658639e-08	1.1649859429720179e-08	1.2676855384664887e-08
b'1'	17363000	17460000	2728	3.6335522609768704e-09	2.5610812600810677e-09	4.375625419454168e-09
b'1'	17460000	17557000	2647	2.4202926189451073e-08	2.3478813108843136e-08	2.4777217737101392e-08
b'1'	17557000	17654000	2940	2.4025722603130558e-08	2.330160952252262e-08	2.4600014150780877e-08
b'1'	17654000	17751000	2964	2.4343685742506244e-08	2.3619572661898308e-08	2.4917977290156564e-08
b'1'	17751000	17848000	2860	2.8003261435624584e-08	2.6912314014335127e-08	2.882121198735931e-08
b'1'	17848000	17945000	2903	3.9363867473960814e-09	2.8639157465002787e-09	4.678459905873379e-09
b'1'	17945000	18042000	2818	3.6001058881348136e-08	3.531197471384368e-08	3.651704533491235e-08
b'1'	18042000	18139000	3033	2.418072732512114e-08	2.34566142445132e-08	2.4755018872771458e-08
b'1'	18139000	18236000	3064	2.4149870068835852e-08	2.3425756988227916e-08	2.472416161648617e-08
b'1'	18236000	18333000	3060	2.4056674254320498e-08	2.333256117371256e-08	2.4630965801970817e-08
b'1'	18333000	18430000	2932	2.1287262700038527e-11	0	5.911429808688487e-10
b'1'	18430000	18527000	3089	2.402035983018728e-08	2.3296246749579343e-08	2.45946513778376e-08
b'1'	18527000	18624000	3357	2.4298135346789566e-08	2.357402226618163e-08	2.4872426894439885e-08
b'1'	18624000	18721000	3470	2.436181394467381e-08	2.3637700864065873e-08	2.493610549232413e-08
b'1'	18721000	18818000	3132	3.2013684778600245e-08	3.14154132129786e-08	3.251896335313655e-08
b'1'	18818000	18915000	2908	3.946422712307162e-09	2.8739517114113595e-09	4.68849587078446e-09
b'1'	18915000	19012000	3112	1.9994295722899175e-08	1.9356311657322374e-08	2.0479722710394604e-08
b'1'	19012000	19109000	3160	2.144422671940614e-12	0	5.720001408407508e-10
b'1'	19109000	19206000	2907	3.968737873908171e-09	2.896266873012368e-09	4.7108110323854686e-09
b'1'	19206000	19303000	2979	2.4390142120483602e-08	2.3666029039875665e-08	2.496443366813392e-08
b'1'	19303000	19400000	3254	3.62143587187728e-09	2.5489648709814773e-09	4.363509030354578e-09
b'1'	19400000	19497000	3290	2.406459863785321e-08	2.3340485557245273e-08	2.463889018550353e-08
b'1'	19497000	19594000	3394	2.4131031671700895e-08	2.340691859109296e-08	2.4705323219351214e-08
b'1'	19594000	19691000	3163	0	0	5.698557181688102e-10
b'1'	19691000	19788000	3331	2.433159726818738e-08	2.3607484187579443e-08	2.49058888158377e-08
b'1'	19788000	19885000	3467	2.4134163838935384e-08	2.3410050758327447e-08	2.4708455386585703e-08
b'1'	19885000	19982000	3556	3.197362234422398e-08	3.137535077860234e-08	3.247890091876029e-08
b'1'	19982000	20079000	3331	2.439079279254933e-08	2.3666679711941393e-08	2.496508434019965e-08
b'1'	20079000	20176000	3712	2.4746948267907002e-08	2.4022835187299065e-08	2.532123981555732e-08
b'1'	20176000	20273000	3652	2.440998437607915e-08	2.3685871295471214e-08	2.498427592372947e-08
b'1'	20273000	20370000	3359	2.4314577281472427e-08	2.359046420086449e-08	2.4888868829122746e-08
b'1'	20370000	20467000	3401	2.415496288437664e-08	2.3430849803768703e-08	2.472925443202696e-08
b'1'	20467000	20564000	3333	2.419120704915407e-08	2.3467093968546134e-08	2.476549859680439e-08
b'1'	20564000	20661000	3640	2.4277328012805727e-08	2.355321493219779e-08	2.4851619560456046e-08
b'1'	20661000	20758000	3451	2.4452330422038208e-08	2.372821734143027e-08	2.5026621969688527e-08
b'1'	20758000	20855000	3383	2.4165503999454253e-08	2.3441390918846316e-08	2.4739795547104572e-08
b'1'	20855000	20952000	3414	2.412424698424635e-08	2.3400133903638413e-08	2.469853853189667e-08
b'1'	20952000	21049000	3215	0	0	5.698557181688102e-10
b'1'	21049000	21146000	3303	2.424985371658681e-08	2.3525740635978874e-08	2.482414526423713e-08
b'1'	21146000	21243000	3200	3.9503337019238015e-09	2.877862701027999e-09	4.6924068604010995e-09
b'1'	21243000	21340000	3576	3.1996427174024684e-08	3.139815560840304e-08	3.250170574856099e-08
b'1'	21340000	21437000	3540	0	0	5.698557181688102e-10
b'1'	21437000	21534000	3707	2.4559056863599717e-08	2.383494378299178e-08	2.5133348411250036e-08
b'1'	21534000	21631000	3745	2.4541877162735278e-08	2.381776408212734e-08	2.5116168710385597e-08
b'1'	21631000	21728000	3539	3.96699955609387e-09	2.8945285551980674e-09	4.709072714571168e-09
b'1'	21728000	21825000	3704	2.4688546745931274e-08	2.3964433665323338e-08	2.5262838293581594e-08
b'1'	21825000	21922000	3727	2.463012239825408e-08	2.3906009317646142e-08	2.5204413945904398e-08
b'1'	21922000	22019000	3678	2.5030653914634292e-08	2.4306540834026355e-08	2.560494546228461e-08
b'1'	22019000	22116000	3570	3.200519318819616e-08	3.140692162257452e-08	3.251047176273247e-08
b'1'	22116000	22213000	3542	0	0	5.698557181688102e-10
b'1'	22213000	22310000	3419	2.4020181347373923e-08	2.3296068266765987e-08	2.4594472895024243e-08
b'1'	22310000	22407000	3591	3.20066173573628e-08	3.140834579174116e-08	3.251189593189911e-08
b'1'	22407000	22504000	3583	0	0	5.698557181688102e-10
b'1'	22504000	22601000	3224	3.76957471734723e-09	2.697103716451427e-09	4.511647875824528e-09
b'1'	22601000	22698000	3534	3.982693116978474e-09	2.9102221160826714e-09	4.724766275455772e-09
b'1'	22698000	22795000	3342	2.4399399413322892e-08	2.3675286332714956e-08	2.497369096097321e-08
b'1'	22795000	22892000	3305	2.431273441206787e-08	2.3588621331459932e-08	2.4887025959718188e-08
b'1'	22892000	22989000	3715	2.468235619237504e-08	2.3958243111767102e-08	2.525664774002536e-08
b'1'	22989000	23086000	3756	2.476663325592254e-08	2.4042520175314603e-08	2.534092480357286e-08
b'1'	23086000	23183000	3606	3.200266952023561e-08	3.1404397954613965e-08	3.2507948094771915e-08
b'1'	23183000	23280000	3592	1.999095101681885e-08	1.9352966951242048e-08	2.047637800431428e-08
b'1'	23280000	23377000	3564	2.4165594679545783e-08	2.3441481598937846e-08	2.4739886227196102e-08
b'1'	23377000	23474000	3497	2.4383336153376983e-08	2.3659223072769046e-08	2.4957627701027302e-08
b'1'	23474000	23571000	3479	2.4191603353148694e-08	2.3467490272540757e-08	2.4765894900799013e-08
b'1'	23571000	23668000	3597	2.7999356930826237e-08	2.690840950953678e-08	2.881730748256096e-08
b'1'	23668000	23765000	3712	2.4752029445131515e-08	2.402791636452358e-08	2.5326320992781834e-08
b'1'	23765000	23862000	3760	2.4689002658719194e-08	2.3964889578111257e-08	2.5263294206369513e-08
b'1'	23862000	23959000	3724	2.4605438345415164e-08	2.3881325264807227e-08	2.5179729893065483e-08
b'1'	23959000	24056000	3719	2.46987101310799e-08	2.3974597050471962e-08	2.5273001678730218e-08
b'1'	24056000	24153000	3661	2.4558719395373693e-08	2.3834606314765756e-08	2.5133010943024012e-08
b'1'	24153000	24250000	3386	2.404105183318092e-08	2.3316938752572984e-08	2.461534338083124e-08
b'1'	24250000	24347000	3609	1.9999727423877928e-08	1.9361743358301126e-08	2.0485154411373357e-08
b'1'	24347000	24444000	836	2.4651454658952947e-08	2.392734157834501e-08	2.5225746206603266e-08
b'1'	24541000	24638000	1347	2.7058424127149994e-08	2.6334311046542058e-08	2.7632715674800314e-08
b'1'	24638000	24735000	3786	2.475871069758703e-08	2.4034597616979094e-08	2.533300224523735e-08
b'1'	24735000	24832000	3540	8.007748583010725e-09	9.273560218678247e-10	8.448975327040856e-09
b'1'	24832000	24929000	1263	2.4410718298610155e-08	2.368660521800222e-08	2.4985009846260474e-08
b'1'	24929000	25026000	1174	2.7134820783680875e-08	2.6410707703072938e-08	2.7709112331331194e-08
b'1'	25026000	25123000	3869	2.4296740810236316e-08	2.357262772962838e-08	2.4871032357886635e-08
b'1'	25123000	25220000	3666	2.480762830164982e-08	2.4083515221041883e-08	2.538191984930014e-08
b'1'	25220000	25317000	3036	2.40302063611018e-08	2.3306093280493862e-08	2.4604497908752118e-08
b'1'	25317000	25414000	2634	2.445861870953633e-08	2.3734505628928394e-08	2.503291025718665e-08
b'1'	25414000	25511000	2705	1.5999549381757676e-08	1.565435737344683e-08	1.666918768212338e-08
b'1'	25511000	25608000	2878	3.197560545319232e-08	3.1377333887570674e-08	3.2480884027728624e-08
b'1'	25608000	25705000	2963	2.4352049225539715e-08	2.362793614493178e-08	2.4926340773190035e-08
b'1'	25705000	25802000	3250	3.5864340007336224e-09	2.5139629998378197e-09	4.32850715921092e-09
b'1'	25802000	25899000	2868	3.8889261231037275e-09	2.8164551222079247e-09	4.630999281581025e-09
b'1'	25899000	25996000	3284	3.1967886844539344e-08	3.13696152789177e-08	3.247316541907565e-08
b'1'	25996000	26093000	3111	3.196426857360794e-08	3.1365997007986297e-08	3.2469547148144246e-08
b'1'	26093000	26190000	3428	2.4004360237414325e-08	2.328024715680639e-08	2.4578651785064645e-08
b'1'	26190000	26287000	3393	2.4205229760102092e-08	2.3481116679494156e-08	2.477952130775241e-08
b'1'	26287000	26384000	3107	1.9983449756943163e-08	1.9345465691366362e-08	2.0468876744438593e-08
b'1'	26384000	26481000	3439	2.415929502214274e-08	2.3435181941534804e-08	2.473358656979306e-08
b'1'	26481000	26578000	3459	2.4373550154590814e-08	2.3649437073982878e-08	2.4947841702241134e-08
b'1'	26578000	26675000	3431	2.4021645864135152e-08	2.3297532783527215e-08	2.459593741178547e-08
b'1'	26675000	26772000	3729	2.4614696776318592e-08	2.3890583695710655e-08	2.518898832396891e-08
b'1'	26772000	26869000	3764	2.468085515019688e-08	2.3956742069588943e-08	2.52551466978472e-08
b'1'	26869000	26966000	3634	2.425479348397406e-08	2.3530680403366124e-08	2.482908503162438e-08
b'1'	26966000	27063000	3728	2.4676536175323532e-08	2.3952423094715596e-08	2.525082772297385e-08
b'1'	27063000	27160000	3507	2.42783404174838e-08	2.3554227336875862e-08	2.4852631965134118e-08
b'1'	27160000	27257000	3444	2.4336097458301657e-08	2.361198437769372e-08	2.4910389005951976e-08
