chrom	start	end	nSites	recombRate
b'1'	3589000	3686000	3644	2.1024372261802766e-08
b'1'	3686000	3783000	3463	2.0353115922662184e-08
b'1'	3783000	3880000	3617	2.0293509104873593e-08
b'1'	3880000	3977000	2663	2.0545974504524093e-08
b'1'	3977000	4074000	2786	2.0211780811116393e-08
b'1'	4074000	4171000	3679	2.1701624524059222e-08
b'1'	4171000	4268000	3275	1.9603437323136972e-08
b'1'	4268000	4365000	2673	2.0556972412778866e-08
b'1'	4365000	4462000	3032	2.0508126184663093e-08
b'1'	4462000	4559000	2950	2.0566735972375916e-08
b'1'	4559000	4656000	2947	2.034324439728246e-08
b'1'	4656000	4753000	2973	2.054945285798535e-08
b'1'	4753000	4850000	2801	1.9793378080334526e-08
b'1'	4850000	4947000	2970	2.0608831547596714e-08
b'1'	4947000	5044000	3081	2.027543664637584e-08
b'1'	5044000	5141000	3060	2.0607234650356138e-08
b'1'	5141000	5238000	3126	2.026986296652775e-08
b'1'	5238000	5335000	3144	1.9877856197406062e-08
b'1'	5335000	5432000	3085	2.037046654787628e-08
b'1'	5432000	5529000	2990	2.0526858720360388e-08
b'1'	5529000	5626000	2827	2.0168699178475943e-08
b'1'	5626000	5723000	3042	2.03359387126551e-08
b'1'	5723000	5820000	2944	2.0409614579927706e-08
b'1'	5820000	5917000	2907	2.0301994682863364e-08
b'1'	5917000	6014000	3699	2.169279434883789e-08
b'1'	6014000	6111000	3600	2.0557657870955955e-08
b'1'	6111000	6208000	3611	2.0380581232468997e-08
b'1'	6208000	6305000	3534	1.9753899880845877e-08
b'1'	6305000	6402000	3449	2.0372825303901492e-08
b'1'	6402000	6499000	3430	2.0026104380240697e-08
b'1'	6499000	6596000	3312	2.0461709659061386e-08
b'1'	6596000	6693000	3314	2.0346971578804497e-08
b'1'	6693000	6790000	3616	2.0349775081705342e-08
b'1'	6790000	6887000	3436	2.002333214189426e-08
b'1'	6887000	6984000	3531	1.9774328260944958e-08
b'1'	6984000	7081000	3597	2.046081973585196e-08
b'1'	7081000	7178000	3499	2.065212659947224e-08
b'1'	7178000	7275000	3748	2.168544855281792e-08
b'1'	7275000	7372000	3500	2.0577651166988117e-08
b'1'	7372000	7469000	3716	2.180780290184707e-08
b'1'	7469000	7566000	3489	2.0541306122487734e-08
b'1'	7566000	7663000	3391	1.9853346503911094e-08
b'1'	7663000	7760000	3562	2.0477645090784494e-08
b'1'	7760000	7857000	3468	2.0235547713098226e-08
b'1'	7857000	7954000	3373	1.9865808349829602e-08
b'1'	7954000	8051000	3212	1.9713617220322627e-08
b'1'	8051000	8148000	3544	2.0131126914323376e-08
b'1'	8148000	8245000	3310	2.0238693580048174e-08
b'1'	8245000	8342000	2999	2.0314122237875242e-08
b'1'	8342000	8439000	3092	2.038803903117839e-08
b'1'	8439000	8536000	2882	2.017832539735184e-08
b'1'	8536000	8633000	2928	2.0411991716762382e-08
b'1'	8633000	8730000	2665	2.0726641026757747e-08
b'1'	8730000	8827000	2599	2.051716868400118e-08
b'1'	8827000	8924000	2867	2.0250589828892405e-08
b'1'	8924000	9021000	2981	2.0541137001862373e-08
b'1'	9021000	9118000	2885	2.023066962663992e-08
b'1'	9118000	9215000	2927	2.0417398895679917e-08
b'1'	9215000	9312000	2831	2.0457015080076964e-08
b'1'	9312000	9409000	2958	2.0522248486959565e-08
b'1'	9409000	9506000	3314	2.0346043605601657e-08
b'1'	9506000	9603000	3292	1.9969993609589764e-08
b'1'	9603000	9700000	3362	1.9990908308114846e-08
b'1'	9700000	9797000	2789	1.9658554327594192e-08
b'1'	9797000	9894000	2772	1.9591101051456926e-08
b'1'	9894000	9991000	2961	2.044982105457249e-08
b'1'	9991000	10088000	3101	2.0138271122680717e-08
b'1'	10088000	10185000	3083	2.0306572706901815e-08
b'1'	10185000	10282000	3454	2.0397008007278637e-08
b'1'	10282000	10379000	3000	2.0225095388496215e-08
b'1'	10379000	10476000	2756	1.9571923081750935e-08
b'1'	10476000	10573000	2615	2.0711919544429525e-08
b'1'	10573000	10670000	3386	1.9830548546112067e-08
b'1'	10670000	10767000	3470	2.0306436654555156e-08
b'1'	10767000	10864000	3150	1.961307213117617e-08
b'1'	10864000	10961000	3194	1.9565096371814947e-08
b'1'	10961000	11058000	3064	2.06003742279542e-08
b'1'	11058000	11155000	3406	2.0225492723190433e-08
b'1'	11155000	11252000	3800	2.2055252058347592e-08
b'1'	11252000	11349000	3597	2.0574250201888182e-08
b'1'	11349000	11446000	3440	2.0160708250400572e-08
b'1'	11446000	11543000	3323	2.017457004337418e-08
b'1'	11543000	11640000	3633	2.0802547757414045e-08
b'1'	11640000	11737000	3610	2.0416162013219022e-08
b'1'	11737000	11834000	3388	1.9874135200081603e-08
b'1'	11834000	11931000	3417	2.0039311163621114e-08
b'1'	11931000	12028000	3370	1.983938095384483e-08
b'1'	12028000	12125000	3451	2.0523140042110017e-08
b'1'	12125000	12222000	3394	2.002503666135098e-08
b'1'	12222000	12319000	3683	2.1543518126363865e-08
b'1'	12319000	12416000	3757	2.1868531034904363e-08
b'1'	12416000	12513000	3611	2.0399023196771885e-08
b'1'	12513000	12610000	3572	2.0478869433066974e-08
b'1'	12610000	12707000	3618	2.032745107326614e-08
b'1'	12707000	12804000	3787	2.179819214346511e-08
b'1'	12804000	12901000	3618	2.0324241388832875e-08
b'1'	12901000	12998000	3532	1.9761058948455722e-08
b'1'	12998000	13095000	3448	2.0336673859141873e-08
b'1'	13095000	13192000	3568	2.027958353736249e-08
b'1'	13192000	13289000	3537	1.9954100994845702e-08
b'1'	13289000	13386000	3411	2.014931352280138e-08
b'1'	13386000	13483000	3383	1.9835499081491775e-08
b'1'	13483000	13580000	3513	2.0243010579413964e-08
b'1'	13580000	13677000	3410	2.0093730985693344e-08
b'1'	13677000	13774000	3666	2.1341837357202494e-08
b'1'	13774000	13871000	3534	1.9771950952327018e-08
b'1'	13871000	13968000	3561	2.0329295338409734e-08
b'1'	13968000	14065000	3537	1.998262182693035e-08
b'1'	14065000	14162000	3573	2.0471949831329906e-08
b'1'	14162000	14259000	3572	2.0457370413762652e-08
b'1'	14259000	14356000	3533	1.975318680850878e-08
b'1'	14356000	14453000	3427	1.9885435704559404e-08
b'1'	14453000	14550000	3434	2.0000861172871007e-08
b'1'	14550000	14647000	3695	2.1390432266400134e-08
b'1'	14647000	14744000	3764	2.1714002882639435e-08
b'1'	14744000	14841000	3572	2.0435174169127522e-08
b'1'	14841000	14938000	3847	2.1655094793285234e-08
b'1'	14938000	15035000	3649	2.091641841806935e-08
b'1'	15035000	15132000	3611	2.0367001421726498e-08
b'1'	15132000	15229000	3637	2.0766139238996884e-08
b'1'	15229000	15326000	3666	2.136229141889984e-08
b'1'	15326000	15423000	3518	1.9962535896772008e-08
b'1'	15423000	15520000	3632	2.08305726512098e-08
b'1'	15520000	15617000	3637	2.0796245630626556e-08
b'1'	15617000	15714000	3723	2.1732605120729482e-08
b'1'	15714000	15811000	3570	2.040591965071386e-08
b'1'	15811000	15908000	3276	1.949891227339258e-08
b'1'	15908000	16005000	3557	2.0211767454967463e-08
b'1'	16005000	16102000	3644	2.1043614736125132e-08
b'1'	16102000	16199000	3353	2.0055926470565167e-08
b'1'	16199000	16296000	3236	1.9414539827186642e-08
b'1'	16296000	16393000	3362	1.9940485281400612e-08
b'1'	16393000	16490000	3317	2.0126587541519773e-08
b'1'	16490000	16587000	3427	1.9915563652304845e-08
b'1'	16587000	16684000	3289	2.0057385855301328e-08
b'1'	16684000	16781000	3291	1.9926061928930504e-08
b'1'	16781000	16878000	3039	2.024918807744198e-08
b'1'	16878000	16975000	2770	1.9590038400173553e-08
b'1'	16975000	17072000	2773	1.955281674566686e-08
b'1'	17072000	17169000	2710	2.000811884407553e-08
b'1'	17169000	17266000	2725	1.944289987013433e-08
b'1'	17266000	17363000	2806	1.99184312303639e-08
b'1'	17363000	17460000	2728	1.9559094565122214e-08
b'1'	17460000	17557000	2647	2.0491075149464872e-08
b'1'	17557000	17654000	2940	2.040383768047596e-08
b'1'	17654000	17751000	2964	2.050234688024562e-08
b'1'	17751000	17848000	2860	2.0549483864864863e-08
b'1'	17848000	17945000	2903	2.0180843825922785e-08
b'1'	17945000	18042000	2818	2.0284876738083043e-08
b'1'	18042000	18139000	3033	2.04309117538945e-08
b'1'	18139000	18236000	3064	2.0684463425027442e-08
b'1'	18236000	18333000	3060	2.0492120622421645e-08
b'1'	18333000	18430000	2932	2.033494821034344e-08
b'1'	18430000	18527000	3089	2.0405735026648744e-08
b'1'	18527000	18624000	3357	2.0095536341927194e-08
b'1'	18624000	18721000	3470	2.0457794632537997e-08
b'1'	18721000	18818000	3132	2.0083887761606693e-08
b'1'	18818000	18915000	2908	2.0133335574719938e-08
b'1'	18915000	19012000	3112	2.0153839925968402e-08
b'1'	19012000	19109000	3160	1.9812299322633617e-08
b'1'	19109000	19206000	2907	2.0185182147886464e-08
b'1'	19206000	19303000	2979	2.05924837071978e-08
b'1'	19303000	19400000	3254	1.9510509232841652e-08
b'1'	19400000	19497000	3290	1.9940184746576776e-08
b'1'	19497000	19594000	3394	1.996721939573577e-08
b'1'	19594000	19691000	3163	1.982012748606447e-08
b'1'	19691000	19788000	3331	2.027916047812419e-08
b'1'	19788000	19885000	3467	2.0210794088036586e-08
b'1'	19885000	19982000	3556	2.019088908860314e-08
b'1'	19982000	20079000	3331	2.027843211707642e-08
b'1'	20079000	20176000	3712	2.1947231305032078e-08
b'1'	20176000	20273000	3652	2.0901525152475144e-08
b'1'	20273000	20370000	3359	2.0030639544354286e-08
b'1'	20370000	20467000	3401	2.015540006159006e-08
b'1'	20467000	20564000	3333	2.0182295222737077e-08
b'1'	20564000	20661000	3640	2.0774133946304104e-08
b'1'	20661000	20758000	3451	2.0590455977526132e-08
b'1'	20758000	20855000	3383	1.9893037712636476e-08
b'1'	20855000	20952000	3414	2.0001049103763995e-08
b'1'	20952000	21049000	3215	1.973775483059245e-08
b'1'	21049000	21146000	3303	2.010478704258365e-08
b'1'	21146000	21243000	3200	1.9829659052360807e-08
b'1'	21243000	21340000	3576	2.041547573907142e-08
b'1'	21340000	21437000	3540	2.003174381013384e-08
b'1'	21437000	21534000	3707	2.170966964975501e-08
b'1'	21534000	21631000	3745	2.157012529286546e-08
b'1'	21631000	21728000	3539	1.989031748435793e-08
b'1'	21728000	21825000	3704	2.1731645367622435e-08
b'1'	21825000	21922000	3727	2.1666934783109852e-08
b'1'	21922000	22019000	3678	2.1687517682256687e-08
b'1'	22019000	22116000	3570	2.0425327724104635e-08
b'1'	22116000	22213000	3542	2.0045200022816466e-08
b'1'	22213000	22310000	3419	1.9993197406025702e-08
b'1'	22310000	22407000	3591	2.037053062303449e-08
b'1'	22407000	22504000	3583	2.026829059134839e-08
b'1'	22504000	22601000	3224	1.9587251388466243e-08
b'1'	22601000	22698000	3534	1.9818348412670314e-08
b'1'	22698000	22795000	3342	2.02592871297575e-08
b'1'	22795000	22892000	3305	2.0097300298393942e-08
b'1'	22892000	22989000	3715	2.184369804597384e-08
b'1'	22989000	23086000	3756	2.1853970685279633e-08
b'1'	23086000	23183000	3606	2.042120758836166e-08
b'1'	23183000	23280000	3592	2.0450485598136945e-08
b'1'	23280000	23377000	3564	2.0569710485518046e-08
b'1'	23377000	23474000	3497	2.0552805895554078e-08
b'1'	23474000	23571000	3479	2.032593087725382e-08
b'1'	23571000	23668000	3597	2.0499887029768376e-08
b'1'	23668000	23765000	3712	2.1934971992255193e-08
b'1'	23765000	23862000	3760	2.1727343742858953e-08
b'1'	23862000	23959000	3724	2.1686762007669626e-08
b'1'	23959000	24056000	3719	2.1838556229256434e-08
b'1'	24056000	24153000	3661	2.102150159164492e-08
b'1'	24153000	24250000	3386	1.980029682315526e-08
b'1'	24250000	24347000	3609	2.043752635444281e-08
b'1'	24347000	24444000	836	2.016899211189026e-08
b'1'	24541000	24638000	1347	2.3436241783243253e-08
b'1'	24638000	24735000	3786	2.1801131698712614e-08
b'1'	24735000	24832000	3540	1.9999214114916763e-08
b'1'	24832000	24929000	1263	2.0290536051889226e-08
b'1'	24929000	25026000	1174	2.363473081932266e-08
b'1'	25026000	25123000	3869	2.154728395912075e-08
b'1'	25123000	25220000	3666	2.1322919553252837e-08
b'1'	25220000	25317000	3036	2.028287632195067e-08
b'1'	25317000	25414000	2634	2.088165515388214e-08
b'1'	25414000	25511000	2705	2.0015759591963194e-08
b'1'	25511000	25608000	2878	2.040728245030872e-08
b'1'	25608000	25705000	2963	2.0547899593694334e-08
b'1'	25705000	25802000	3250	1.9436710476115143e-08
b'1'	25802000	25899000	2868	2.0054348641267115e-08
b'1'	25899000	25996000	3284	1.9905209759514243e-08
b'1'	25996000	26093000	3111	2.016900155996989e-08
b'1'	26093000	26190000	3428	2.0075835635742816e-08
b'1'	26190000	26287000	3393	1.9948666545334692e-08
b'1'	26287000	26384000	3107	2.0203454927145265e-08
b'1'	26384000	26481000	3439	2.0189699940417278e-08
b'1'	26481000	26578000	3459	2.0421001147821766e-08
b'1'	26578000	26675000	3431	2.0088397630634365e-08
b'1'	26675000	26772000	3729	2.163612751575497e-08
b'1'	26772000	26869000	3764	2.1710591782326807e-08
b'1'	26869000	26966000	3634	2.083498215586432e-08
b'1'	26966000	27063000	3728	2.173491028037571e-08
b'1'	27063000	27160000	3507	2.0469971918805375e-08
b'1'	27160000	27257000	3444	2.0450191762860483e-08
b'1'	27257000	27354000	3575	2.0529464243047188e-08
b'1'	27354000	27451000	3354	2.0090610113208596e-08
b'1'	27451000	27548000	3320	2.018133040202368e-08
b'1'	27548000	27645000	3258	1.9711170339481966e-08
b'1'	27645000	27742000	3327	2.0140953776053942e-08
b'1'	27742000	27839000	3364	1.9971874979918813e-08
b'1'	27839000	27936000	3251	1.9463228572993324e-08
b'1'	27936000	28033000	3518	1.987305588582143e-08
b'1'	28033000	28130000	2001	2.0748334848285695e-08
b'1'	28130000	28227000	2880	2.081850822654817e-08
b'1'	28227000	28324000	3407	2.00464609549346e-08
b'1'	28324000	28421000	3569	2.0294697243832767e-08
b'1'	28421000	28518000	3753	2.174778526437788e-08
b'1'	28518000	28615000	3711	2.1939171749541947e-08
b'1'	28615000	28712000	3491	2.050098974949854e-08
b'1'	28712000	28809000	3730	2.1796725801506678e-08
b'1'	28809000	28906000	3654	2.095437753813691e-08
b'1'	28906000	29003000	3538	1.9809130393780208e-08
b'1'	29003000	29100000	3476	2.0545714038147044e-08
b'1'	29100000	29197000	3339	2.0213614597480763e-08
b'1'	29197000	29294000	3367	1.997774575892542e-08
b'1'	29294000	29391000	3217	1.9877573098583723e-08
b'1'	29391000	29488000	3600	2.052529231464952e-08
b'1'	29488000	29585000	3573	2.0492322897217342e-08
b'1'	29585000	29682000	3543	2.0018818429216013e-08
b'1'	29682000	29779000	3539	1.9871892870164907e-08
b'1'	29779000	29876000	3512	2.0247782374976444e-08
b'1'	29876000	29973000	3694	2.1540076963979693e-08
b'1'	29973000	30070000	3782	2.163348377129149e-08
b'1'	30070000	30167000	3756	2.183625691024125e-08
b'1'	30167000	30264000	3490	2.051088588283111e-08
b'1'	30264000	30361000	3563	2.046068922351563e-08
b'1'	30361000	30458000	3608	2.0428923448482375e-08
b'1'	30458000	30555000	3693	2.1473029955266476e-08
b'1'	30555000	30652000	3529	1.975755379680497e-08
b'1'	30652000	30749000	3482	2.028942551602046e-08
b'1'	30749000	30846000	3597	2.058749348921262e-08
b'1'	30846000	30943000	3351	2.00783447880174e-08
b'1'	30943000	31040000	3415	2.002195186335209e-08
b'1'	31040000	31137000	3421	2.0066176434479852e-08
b'1'	31137000	31234000	3242	1.9245569726913065e-08
b'1'	31234000	31331000	3382	1.9876748796581904e-08
b'1'	31331000	31428000	3627	2.097545070672486e-08
b'1'	31428000	31525000	2705	2.0003571225675157e-08
b'1'	31525000	31622000	3135	2.0192804837058292e-08
b'1'	31622000	31719000	3305	2.01345640398008e-08
b'1'	31719000	31816000	3116	2.0244316389910333e-08
b'1'	31816000	31913000	2852	2.0480471827372062e-08
b'1'	31913000	32010000	3099	2.022094682262272e-08
b'1'	32010000	32107000	3000	2.029848034080788e-08
b'1'	32107000	32204000	3124	2.0279572886799996e-08
b'1'	32204000	32301000	3133	2.0086392189841462e-08
b'1'	32301000	32398000	3200	1.983272130380604e-08
b'1'	32398000	32495000	3188	1.9701726124976378e-08
b'1'	32495000	32592000	2588	2.010959070394197e-08
b'1'	32592000	32689000	2956	2.07021159593315e-08
b'1'	32689000	32786000	3211	1.9799618708712794e-08
b'1'	32786000	32883000	3525	1.983537780250599e-08
b'1'	32883000	32980000	3708	2.1766904570098538e-08
b'1'	32980000	33077000	3316	2.027606494367117e-08
b'1'	33077000	33174000	3521	1.9901573794906442e-08
b'1'	33174000	33271000	3623	2.0462691228643213e-08
b'1'	33271000	33368000	3733	2.185947977461971e-08
b'1'	33368000	33465000	3719	2.1804901138918082e-08
b'1'	33465000	33562000	3640	2.0745124133152836e-08
b'1'	33562000	33659000	3691	2.1524322720656377e-08
b'1'	33659000	33756000	3763	2.179822546941871e-08
b'1'	33756000	33853000	3497	2.0584194649264313e-08
b'1'	33853000	33950000	3641	2.1019105472759354e-08
b'1'	33950000	34047000	3215	1.9734952186607935e-08
b'1'	34047000	34144000	3381	1.9850362542689333e-08
b'1'	34144000	34241000	3315	2.0203880563132555e-08
b'1'	34241000	34338000	3429	1.9956504586303337e-08
b'1'	34338000	34435000	3643	2.091698289788137e-08
b'1'	34435000	34532000	3647	2.1046322383963558e-08
b'1'	34532000	34629000	3534	1.9774239448996445e-08
b'1'	34629000	34726000	3566	2.045079588166113e-08
b'1'	34726000	34823000	3554	2.0149093962314542e-08
b'1'	34823000	34920000	3468	2.01958186026767e-08
b'1'	34920000	35017000	3401	2.0151733433669283e-08
b'1'	35017000	35114000	3447	2.0435551362233803e-08
b'1'	35114000	35211000	3404	2.0132541978976912e-08
b'1'	35211000	35308000	3701	2.1671228849409635e-08
b'1'	35308000	35405000	3545	1.9984531047621396e-08
b'1'	35405000	35502000	3508	2.044919318673532e-08
b'1'	35502000	35599000	3657	2.1020982376723486e-08
b'1'	35599000	35696000	3562	2.0502456435023503e-08
b'1'	35696000	35793000	3609	2.041198806636798e-08
b'1'	35793000	35890000	3422	2.00400439910338e-08
b'1'	35890000	35987000	3575	2.0557544365162956e-08
b'1'	35987000	36084000	3478	2.0468876972268e-08
b'1'	36084000	36181000	3226	1.961483394035209e-08
b'1'	36181000	36278000	3325	2.0090865469033478e-08
b'1'	36278000	36375000	3608	2.0484001887596383e-08
b'1'	36375000	36472000	3578	2.0296705733778642e-08
b'1'	36472000	36569000	3399	2.0101394065405584e-08
b'1'	36569000	36666000	3291	2.0052383612487532e-08
b'1'	36666000	36763000	3299	2.0064403888849802e-08
b'1'	36763000	36860000	3345	2.0252775685060406e-08
b'1'	36860000	36957000	3209	1.957579670850722e-08
b'1'	36957000	37054000	3386	1.983205448411331e-08
b'1'	37054000	37151000	3131	2.0061267770600197e-08
b'1'	37151000	37248000	2937	2.0384845837938663e-08
b'1'	37248000	37345000	3314	2.02977214882304e-08
b'1'	37345000	37442000	3489	2.0712174814362777e-08
b'1'	37442000	37539000	3407	2.008921196920676e-08
b'1'	37539000	37636000	3614	2.0396613764683203e-08
b'1'	37636000	37733000	3648	2.0861356212473978e-08
b'1'	37733000	37830000	3559	2.0328601162231894e-08
b'1'	37830000	37927000	3568	2.0286936977737795e-08
b'1'	37927000	38024000	3618	2.0343318178195203e-08
b'1'	38024000	38121000	3742	2.1482687954046578e-08
b'1'	38121000	38218000	3742	2.1532278003704058e-08
b'1'	38218000	38315000	3662	2.116642559918363e-08
b'1'	38315000	38412000	3637	2.074031162495632e-08
b'1'	38412000	38509000	3708	2.182684112586618e-08
b'1'	38509000	38606000	3543	2.000400551524447e-08
b'1'	38606000	38703000	3614	2.0440719590628355e-08
b'1'	38703000	38800000	3440	2.0160795000949893e-08
b'1'	38800000	38897000	3229	1.953573994297874e-08
b'1'	38897000	38994000	3437	2.0049811415754333e-08
b'1'	38994000	39091000	3286	1.9892869279144177e-08
b'1'	39091000	39188000	3479	2.0304666857457363e-08
b'1'	39188000	39285000	3181	1.9563130355281587e-08
b'1'	39285000	39382000	3325	2.022938902533783e-08
b'1'	39382000	39479000	3608	2.0467882604832856e-08
b'1'	39479000	39576000	3607	2.0347699811014818e-08
b'1'	39576000	39673000	3545	2.0084067060390562e-08
b'1'	39673000	39770000	3470	2.033049713413855e-08
b'1'	39770000	39867000	3569	2.0270500196552913e-08
b'1'	39867000	39964000	3404	2.0099286198840338e-08
b'1'	39964000	40061000	3553	2.0119035090230824e-08
b'1'	40061000	40158000	3693	2.159945659839902e-08
b'1'	40158000	40255000	3549	2.01955879406963e-08
b'1'	40255000	40352000	3592	2.049061477031204e-08
b'1'	40352000	40449000	3395	1.9952653806721427e-08
b'1'	40449000	40546000	3366	2.0099922741732438e-08
b'1'	40546000	40643000	3517	1.992129520097437e-08
b'1'	40643000	40740000	3252	1.946231180864859e-08
b'1'	40740000	40837000	3262	1.9558037110282638e-08
b'1'	40837000	40934000	3297	2.0056022325627587e-08
b'1'	40934000	41031000	3071	2.056503832424984e-08
b'1'	41031000	41128000	3307	2.0310641651231524e-08
b'1'	41128000	41225000	2963	2.0524612825940926e-08
b'1'	41225000	41322000	2808	1.9881269445009515e-08
b'1'	41322000	41419000	2893	2.0120500100868943e-08
b'1'	41419000	41516000	2859	2.0588369497977503e-08
b'1'	41516000	41613000	2754	1.9468778933263058e-08
b'1'	41613000	41710000	2659	2.0765937651334252e-08
b'1'	41710000	41807000	2336	2.0290425852924096e-08
b'1'	41807000	41904000	2293	2.0204787063427147e-08
b'1'	41904000	42001000	2397	1.948469027238311e-08
b'1'	42001000	42098000	2387	1.961867089138109e-08
b'1'	42098000	42195000	2476	1.9294173525894718e-08
b'1'	42195000	42292000	2598	2.0504815233994534e-08
b'1'	42292000	42389000	2735	1.958442125915917e-08
b'1'	42389000	42486000	2560	2.007861732216888e-08
b'1'	42486000	42583000	2480	1.9432562210862366e-08
b'1'	42583000	42680000	2903	2.015830766515009e-08
b'1'	42680000	42777000	3026	2.0249699562116448e-08
b'1'	42777000	42874000	2623	2.0720950706072055e-08
b'1'	42874000	42971000	2681	2.0745012216355047e-08
b'1'	42971000	43068000	2837	2.0299856067093506e-08
b'1'	43068000	43165000	2900	2.0319371676808786e-08
b'1'	43165000	43262000	3224	1.9741407243447968e-08
b'1'	43262000	43359000	3051	2.0643313688469143e-08
b'1'	43359000	43456000	2986	2.0482215513413424e-08
b'1'	43456000	43553000	3113	2.030416589450794e-08
b'1'	43553000	43650000	2957	2.062281006729956e-08
b'1'	43650000	43747000	3061	2.0635704892268952e-08
b'1'	43747000	43844000	3094	2.0427042980015474e-08
b'1'	43844000	43941000	3063	2.0617889163862207e-08
b'1'	43941000	44038000	3375	1.9962241632037378e-08
b'1'	44038000	44135000	3230	1.9486297927550723e-08
b'1'	44135000	44232000	3239	1.9339577990384887e-08
b'1'	44232000	44329000	3164	1.9834236990507626e-08
b'1'	44329000	44426000	3352	2.017774545704588e-08
b'1'	44426000	44523000	3470	2.0366615424727836e-08
b'1'	44523000	44620000	3563	2.0529729089897518e-08
b'1'	44620000	44717000	3523	1.9732347179270936e-08
b'1'	44717000	44814000	3378	1.9867524292873507e-08
b'1'	44814000	44911000	3262	1.964315155283308e-08
b'1'	44911000	45008000	3289	2.000078550234234e-08
b'1'	45008000	45105000	3734	2.1855235010117268e-08
b'1'	45105000	45202000	3632	2.0895116777737645e-08
b'1'	45202000	45299000	3699	2.166871480131197e-08
b'1'	45299000	45396000	3624	2.0481482256542577e-08
b'1'	45396000	45493000	3516	2.001372129762067e-08
b'1'	45493000	45590000	3560	2.0337725731025305e-08
b'1'	45590000	45687000	3440	2.0180076298290372e-08
b'1'	45687000	45784000	3538	1.987785624035188e-08
b'1'	45784000	45881000	3471	2.0377559564820353e-08
b'1'	45881000	45978000	3268	1.949097451223803e-08
b'1'	45978000	46075000	2517	2.0699242626533033e-08
b'1'	46075000	46172000	3059	2.054452482554246e-08
b'1'	46172000	46269000	3131	2.0055939955551548e-08
b'1'	46269000	46366000	3105	2.0325191350293764e-08
b'1'	46366000	46463000	3231	1.9474244947949192e-08
b'1'	46463000	46560000	3840	2.1452741664420804e-08
b'1'	46560000	46657000	3446	2.0317733981042537e-08
b'1'	46657000	46754000	3316	2.0178712682725e-08
b'1'	46754000	46851000	3346	2.028555949067369e-08
b'1'	46851000	46948000	3691	2.155468867680095e-08
b'1'	46948000	47045000	3545	2.0164887157493418e-08
b'1'	47045000	47142000	3790	2.1983563294004246e-08
b'1'	47142000	47239000	3594	2.0438223923340153e-08
b'1'	47239000	47336000	2227	2.0447616259299412e-08
b'1'	47336000	47433000	3462	2.0449617663185566e-08
b'1'	47433000	47530000	3378	1.984348210753691e-08
b'1'	47530000	47627000	3682	2.165748429851506e-08
b'1'	47627000	47724000	3580	2.0265349318268228e-08
b'1'	47724000	47821000	3554	2.0213603689243372e-08
b'1'	47821000	47918000	3442	2.0368187842853013e-08
b'1'	47918000	48015000	3385	1.982344694000469e-08
b'1'	48015000	48112000	3587	2.030377517346946e-08
b'1'	48112000	48209000	3341	2.0099306726940624e-08
b'1'	48209000	48306000	3439	2.0099860040840355e-08
b'1'	48306000	48403000	2983	2.0768591788685325e-08
b'1'	48403000	48500000	3139	1.9976372952955316e-08
b'1'	48500000	48597000	3176	1.9501142707318104e-08
b'1'	48597000	48694000	3439	2.0156755431558665e-08
b'1'	48694000	48791000	3215	1.9679198166854632e-08
b'1'	48791000	48888000	3330	2.0062349704555176e-08
b'1'	48888000	48985000	3230	1.9515561636369117e-08
b'1'	48985000	49082000	3457	2.0346189879052642e-08
